exchange,symbol,timestamp,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25
binance,ETHUSDT,1663718459999000,2022-09-21T00:00:00.000000,1321.24,1321.25,24.228900000000003,63.37499999999999,173.0101,307.9584
binance,ETHUSDT,1663718519927000,2022-09-21T00:01:00.000000,1317.76,1317.77,36.177499999999995,49.570599999999985,73.79,220.3158
binance,ETHUSDT,1663718579953000,2022-09-21T00:02:00.000000,1322.15,1322.16,231.2793,374.74659999999994,29.6548,69.84689999999999
binance,ETHUSDT,1663718639980000,2022-09-21T00:03:00.000000,1325.37,1325.38,116.17179999999999,145.64230000000003,29.050700000000003,76.1122
binance,ETHUSDT,1663718699907000,2022-09-21T00:04:00.000000,1326.83,1326.84,71.92469999999999,178.5361,79.2999,138.62310000000002
binance,ETHUSDT,1663718759934000,2022-09-21T00:05:00.000000,1326.1,1326.11,48.5138,103.60949999999998,36.5374,139.64770000000001
binance,ETHUSDT,1663718819963000,2022-09-21T00:06:00.000000,1324.32,1324.33,90.5175,163.66539999999998,133.5523,279.4946
binance,ETHUSDT,1663718879992000,2022-09-21T00:07:00.000000,1325.67,1325.68,50.73960000000001,163.34629999999996,47.93180000000001,139.7003
binance,ETHUSDT,1663718939921000,2022-09-21T00:08:00.000000,1326.2,1326.21,100.09679999999999,156.66400000000002,21.521199999999997,57.03110000000001
binance,ETHUSDT,1663718999951000,2022-09-21T00:09:00.000000,1327.3,1327.31,100.8137,226.42620000000002,56.38239999999999,81.0545
binance,ETHUSDT,1663719059978000,2022-09-21T00:10:00.000000,1330.59,1330.6,53.594100000000005,93.07759999999999,80.1328,199.40729999999996
binance,ETHUSDT,1663719119905000,2022-09-21T00:11:00.000000,1329.52,1329.53,52.6113,132.0686,91.51350000000001,196.26209999999998
binance,ETHUSDT,1663719179933000,2022-09-21T00:12:00.000000,1330.45,1330.46,32.8953,179.46890000000002,148.2248,271.8484
binance,ETHUSDT,1663719239963000,2022-09-21T00:13:00.000000,1329.61,1329.62,27.2251,70.5715,132.096,218.05710000000002
binance,ETHUSDT,1663719299992000,2022-09-21T00:14:00.000000,1329.31,1329.32,77.3362,133.27919999999997,107.48400000000001,218.20850000000002
binance,ETHUSDT,1663719359920000,2022-09-21T00:15:00.000000,1328.09,1328.1,30.4575,85.03359999999999,73.29979999999999,224.93329999999997
