exchange,symbol,timestamp,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25
bitstamp,ETHUSD,1667260799831835,2022-10-31T23:59:00.000000,1572.8,1573.3,65.10443232,335.10830482999995,83.41609696,438.28850690999997
bitstamp,ETHUSD,1667260859972199,2022-11-01T00:00:00.000000,1570.9,1571.7,112.03941929000001,507.03355791,84.69303123,375.48164257999997
bitstamp,ETHUSD,1667260919744892,2022-11-01T00:01:00.000000,1570.1,1571.3,111.44256311000001,536.30198125,114.10925643,464.16456309000006
bitstamp,ETHUSD,1667260979941451,2022-11-01T00:02:00.000000,1569.9,1570.8,143.94330773000001,427.2378966299999,72.18299601999999,313.72409990999995
bitstamp,ETHUSD,1667261039639842,2022-11-01T00:03:00.000000,1571.9,1572.9,78.53705242,215.65597098000003,104.73250954,249.20850861
bitstamp,ETHUSD,1667261099813932,2022-11-01T00:04:00.000000,1572.1,1572.9,82.61758268000001,291.42890891999997,57.78286819,371.42687806
bitstamp,ETHUSD,1667261158438931,2022-11-01T00:05:00.000000,1570.1,1571.0,82.37946958,417.6230304999999,111.81037088000001,368.59458932999996
bitstamp,ETHUSD,1667261218604824,2022-11-01T00:06:00.000000,1569.5,1570.4,152.54213953,333.22288510999994,99.57415562,298.04306975
bitstamp,ETHUSD,1667261279757367,2022-11-01T00:07:00.000000,1569.4,1570.2,92.29039001,378.31725790999997,75.90181153000002,278.40044766
bitstamp,ETHUSD,1667261339718778,2022-11-01T00:08:00.000000,1570.3,1571.1,99.93730307000001,419.6754187400001,64.4848882,399.8051009
bitstamp,ETHUSD,1667261399612029,2022-11-01T00:09:00.000000,1571.1,1571.6,97.63537865999999,279.16215259999996,104.10119424999999,344.70281586999994
bitstamp,ETHUSD,1667261459823907,2022-11-01T00:10:00.000000,1571.9,1572.5,79.95317628000001,371.45304929,100.18012540000001,358.06118803
bitstamp,ETHUSD,1667261519918543,2022-11-01T00:11:00.000000,1570.6,1571.4,88.51275542,337.37685796999995,90.58096015,253.69567714000007
bitstamp,ETHUSD,1667261579892720,2022-11-01T00:12:00.000000,1574.5,1575.7,116.34373216999998,357.08755415999997,117.46398272,415.91764854
bitstamp,ETHUSD,1667261639835383,2022-11-01T00:13:00.000000,1574.4,1575.3,116.75732013999999,419.21331920999995,89.12817305,357.62620663999996
