time,exchange,symbol,ask_amount,ask_price,bid_price,bid_amount
2022-11-01T00:27:00.000000,ftx,FTT-PERP,16.6,26.0265,26.026,35.3
2022-11-01T00:28:00.000000,ftx,FTT-PERP,17.4,26.0185,26.0175,0.2
2022-11-01T00:29:00.000000,ftx,FTT-PERP,12.3,26.0175,26.017,32.5
2022-11-01T00:30:00.000000,ftx,FTT-PERP,15.5,26.011,26.0055,0.3
2022-11-01T00:31:00.000000,ftx,FTT-PERP,21.0,26.022,26.017,13.9
2022-11-01T00:32:00.000000,ftx,FTT-PERP,22.7,26.0175,26.0165,21.0
2022-11-01T00:33:00.000000,ftx,FTT-PERP,15.8,26.0245,26.024,59.3
2022-11-01T00:34:00.000000,ftx,FTT-PERP,0.3,26.0395,26.038,1.2
2022-11-01T00:35:00.000000,ftx,FTT-PERP,20.0,26.0525,26.0485,13.9
2022-11-01T00:36:00.000000,ftx,FTT-PERP,21.0,26.0745,26.07,13.9
2022-11-01T00:37:00.000000,ftx,FTT-PERP,81.0,26.089,26.0885,1.2
2022-11-01T00:38:00.000000,ftx,FTT-PERP,0.3,26.082,26.081,0.3
2022-11-01T00:39:00.000000,ftx,FTT-PERP,21.0,26.1045,26.1005,24.8
2022-11-01T00:40:00.000000,ftx,FTT-PERP,21.0,26.102,26.096,21.0
2022-11-01T00:41:00.000000,ftx,FTT-PERP,21.0,26.1025,26.097,22.1
2022-11-01T00:42:00.000000,ftx,FTT-PERP,0.1,26.1015,26.101,79.4
2022-11-01T00:43:00.000000,ftx,FTT-PERP,1.3,26.0975,26.097,21.0
2022-11-01T00:44:00.000000,ftx,FTT-PERP,0.2,26.0905,26.09,27.3
2022-11-01T00:45:00.000000,ftx,FTT-PERP,0.1,26.104,26.1025,21.0
2022-11-01T00:46:00.000000,ftx,FTT-PERP,0.1,26.0925,26.0915,21.0
2022-11-01T00:47:00.000000,ftx,FTT-PERP,36.9,26.098,26.0975,23.1
2022-11-01T00:48:00.000000,ftx,FTT-PERP,0.2,26.0785,26.078,21.0
2022-11-01T00:49:00.000000,ftx,FTT-PERP,21.0,26.0825,26.08,21.0
2022-11-01T00:50:00.000000,ftx,FTT-PERP,21.5,26.0835,26.082,21.0
2022-11-01T00:51:00.000000,ftx,FTT-PERP,21.0,26.0765,26.076,17.5
2022-11-01T00:52:00.000000,ftx,FTT-PERP,19.7,26.0585,26.0575,21.6
2022-11-01T00:53:00.000000,ftx,FTT-PERP,27.8,26.0535,26.053,15.1
2022-11-01T00:54:00.000000,ftx,FTT-PERP,27.7,26.0535,26.053,50.4
2022-11-01T00:55:00.000000,ftx,FTT-PERP,0.1,26.062,26.0615,21.0
2022-11-01T00:56:00.000000,ftx,FTT-PERP,21.0,26.0435,26.042,29.4
2022-11-01T00:57:00.000000,ftx,FTT-PERP,30.0,26.0475,26.047,2.8
2022-11-01T00:58:00.000000,ftx,FTT-PERP,0.1,26.06,26.059,21.5
2022-11-01T00:59:00.000000,ftx,FTT-PERP,28.3,26.049,26.048,21.0
2022-11-01T01:00:00.000000,ftx,FTT-PERP,5.0,26.08,26.0795,253.1
2022-11-01T01:01:00.000000,ftx,FTT-PERP,12.9,26.0625,26.062,107.3
2022-11-01T01:02:00.000000,ftx,FTT-PERP,3.4,26.0595,26.059,111.5
2022-11-01T01:03:00.000000,ftx,FTT-PERP,0.5,26.07,26.0695,156.2
2022-11-01T01:04:00.000000,ftx,FTT-PERP,21.0,26.0865,26.081,19.2
2022-11-01T01:05:00.000000,ftx,FTT-PERP,35.2,26.0995,26.097,32.1
2022-11-01T01:06:00.000000,ftx,FTT-PERP,49.7,26.0935,26.093,84.6
2022-11-01T01:07:00.000000,ftx,FTT-PERP,0.1,26.09,26.0895,51.7
2022-11-01T01:08:00.000000,ftx,FTT-PERP,67.5,26.088,26.0875,51.7
2022-11-01T01:09:00.000000,ftx,FTT-PERP,53.7,26.092,26.0915,37.6
2022-11-01T01:10:00.000000,ftx,FTT-PERP,0.1,26.0975,26.097,35.1
2022-11-01T01:11:00.000000,ftx,FTT-PERP,0.2,26.098,26.0975,63.8
2022-11-01T01:12:00.000000,ftx,FTT-PERP,21.1,26.1225,26.122,14.9
2022-11-01T01:13:00.000000,ftx,FTT-PERP,21.2,26.101,26.1005,31.9
2022-11-01T01:14:00.000000,ftx,FTT-PERP,0.7,26.1105,26.1085,28.4
2022-11-01T01:15:00.000000,ftx,FTT-PERP,36.5,26.0995,26.0955,11.0
2022-11-01T01:16:00.000000,ftx,FTT-PERP,0.1,26.089,26.0885,35.5
2022-11-01T01:17:00.000000,ftx,FTT-PERP,0.4,26.0805,26.08,28.1
2022-11-01T01:18:00.000000,ftx,FTT-PERP,29.4,26.0835,26.083,30.1
2022-11-01T01:19:00.000000,ftx,FTT-PERP,0.4,26.0885,26.088,21.0
2022-11-01T01:20:00.000000,ftx,FTT-PERP,5.4,26.055,26.0545,19.9
2022-11-01T01:21:00.000000,ftx,FTT-PERP,21.0,26.1555,26.155,0.6
2022-11-01T01:22:00.000000,ftx,FTT-PERP,21.0,26.1475,26.147,178.3
2022-11-01T01:23:00.000000,ftx,FTT-PERP,8.7,26.145,26.1445,0.1
2022-11-01T01:24:00.000000,ftx,FTT-PERP,36.9,26.1635,26.163,9.8
2022-11-01T01:25:00.000000,ftx,FTT-PERP,19.4,26.1335,26.1325,6.7
2022-11-01T01:26:00.000000,ftx,FTT-PERP,0.2,26.143,26.1385,21.1
2022-11-01T01:27:00.000000,ftx,FTT-PERP,21.0,26.1805,26.1735,20.2
2022-11-01T01:28:00.000000,ftx,FTT-PERP,0.2,26.181,26.1795,44.6
2022-11-01T01:29:00.000000,ftx,FTT-PERP,40.0,26.18,26.179,2.7
2022-11-01T01:30:00.000000,ftx,FTT-PERP,3.6,26.1835,26.183,58.3
2022-11-01T01:31:00.000000,ftx,FTT-PERP,21.0,26.2105,26.208,13.9
2022-11-01T01:32:00.000000,ftx,FTT-PERP,21.1,26.209,26.2085,56.0
2022-11-01T01:33:00.000000,ftx,FTT-PERP,21.0,26.2215,26.219,44.0
2022-11-01T01:34:00.000000,ftx,FTT-PERP,71.7,26.222,26.2215,0.3
2022-11-01T01:35:00.000000,ftx,FTT-PERP,21.0,26.237,26.232,6.0
2022-11-01T01:36:00.000000,ftx,FTT-PERP,114.3,26.233,26.2325,0.3
2022-11-01T01:37:00.000000,ftx,FTT-PERP,124.5,26.2255,26.2235,28.0
2022-11-01T01:38:00.000000,ftx,FTT-PERP,57.7,26.2355,26.235,3.7
2022-11-01T01:39:00.000000,ftx,FTT-PERP,26.4,26.2295,26.229,32.6
2022-11-01T01:40:00.000000,ftx,FTT-PERP,21.0,26.2285,26.225,25.2
2022-11-01T01:41:00.000000,ftx,FTT-PERP,15.6,26.2165,26.215,21.7
2022-11-01T01:42:00.000000,ftx,FTT-PERP,21.1,26.2125,26.208,0.1
2022-11-01T01:43:00.000000,ftx,FTT-PERP,12.3,26.1975,26.197,170.5
2022-11-01T01:44:00.000000,ftx,FTT-PERP,51.7,26.1975,26.197,113.1
2022-11-01T01:45:00.000000,ftx,FTT-PERP,51.7,26.198,26.194,14.5
2022-11-01T01:46:00.000000,ftx,FTT-PERP,1.8,26.2,26.1995,36.5
2022-11-01T01:47:00.000000,ftx,FTT-PERP,21.4,26.1915,26.19,14.1
2022-11-01T01:48:00.000000,ftx,FTT-PERP,30.7,26.2005,26.1995,35.3
2022-11-01T01:49:00.000000,ftx,FTT-PERP,50.4,26.1855,26.185,1.5
2022-11-01T01:50:00.000000,ftx,FTT-PERP,66.1,26.142,26.1415,29.8
2022-11-01T01:51:00.000000,ftx,FTT-PERP,30.7,26.136,26.135,115.7
2022-11-01T01:52:00.000000,ftx,FTT-PERP,2.0,26.1585,26.158,84.0
2022-11-01T01:53:00.000000,ftx,FTT-PERP,25.8,26.15,26.1455,36.5
2022-11-01T01:54:00.000000,ftx,FTT-PERP,53.9,26.1525,26.1515,0.1
2022-11-01T01:55:00.000000,ftx,FTT-PERP,49.0,26.1475,26.147,72.9
2022-11-01T01:56:00.000000,ftx,FTT-PERP,97.0,26.1495,26.149,0.2
2022-11-01T01:57:00.000000,ftx,FTT-PERP,40.3,26.149,26.1485,101.3
2022-11-01T01:58:00.000000,ftx,FTT-PERP,21.4,26.1475,26.147,59.4
2022-11-01T01:59:00.000000,ftx,FTT-PERP,0.2,26.168,26.1665,22.1
2022-11-01T02:00:00.000000,ftx,FTT-PERP,0.1,26.16,26.1595,128.9
2022-11-01T02:01:00.000000,ftx,FTT-PERP,33.7,26.1775,26.176,36.5
2022-11-01T02:02:00.000000,ftx,FTT-PERP,21.0,26.176,26.1685,4.5
2022-11-01T02:03:00.000000,ftx,FTT-PERP,86.4,26.146,26.1455,26.2
2022-11-01T02:04:00.000000,ftx,FTT-PERP,0.3,26.138,26.1375,41.5
2022-11-01T02:05:00.000000,ftx,FTT-PERP,86.3,26.1635,26.163,20.8
2022-11-01T02:06:00.000000,ftx,FTT-PERP,21.2,26.1685,26.168,16.8
2022-11-01T02:07:00.000000,ftx,FTT-PERP,42.6,26.157,26.1565,54.7
2022-11-01T02:08:00.000000,ftx,FTT-PERP,19.1,26.166,26.162,25.2
2022-11-01T02:09:00.000000,ftx,FTT-PERP,16.5,26.1595,26.159,45.5
2022-11-01T02:10:00.000000,ftx,FTT-PERP,32.2,26.168,26.1665,21.0
2022-11-01T02:11:00.000000,ftx,FTT-PERP,104.5,26.1675,26.1665,21.0
2022-11-01T02:12:00.000000,ftx,FTT-PERP,27.8,26.16,26.1595,1.8
2022-11-01T02:13:00.000000,ftx,FTT-PERP,32.1,26.1595,26.159,85.2
2022-11-01T02:14:00.000000,ftx,FTT-PERP,33.7,26.173,26.1725,51.7
2022-11-01T02:15:00.000000,ftx,FTT-PERP,62.5,26.164,26.163,4.3
2022-11-01T02:16:00.000000,ftx,FTT-PERP,32.4,26.148,26.1465,21.0
2022-11-01T02:17:00.000000,ftx,FTT-PERP,49.4,26.1495,26.149,52.6
2022-11-01T02:18:00.000000,ftx,FTT-PERP,53.4,26.167,26.1655,52.3
2022-11-01T02:19:00.000000,ftx,FTT-PERP,32.6,26.1665,26.166,118.3
2022-11-01T02:20:00.000000,ftx,FTT-PERP,40.1,26.1725,26.172,7.8
2022-11-01T02:21:00.000000,ftx,FTT-PERP,54.4,26.174,26.1735,2.6
2022-11-01T02:22:00.000000,ftx,FTT-PERP,88.2,26.175,26.17,21.7
2022-11-01T02:23:00.000000,ftx,FTT-PERP,3.1,26.1635,26.163,106.3
2022-11-01T02:24:00.000000,ftx,FTT-PERP,53.6,26.1725,26.172,5.2
2022-11-01T02:25:00.000000,ftx,FTT-PERP,32.1,26.1915,26.1905,45.5
2022-11-01T02:26:00.000000,ftx,FTT-PERP,53.7,26.1895,26.189,3.6
2022-11-01T02:27:00.000000,ftx,FTT-PERP,63.2,26.1895,26.189,35.5
2022-11-01T02:28:00.000000,ftx,FTT-PERP,33.3,26.192,26.188,0.4
2022-11-01T02:29:00.000000,ftx,FTT-PERP,96.6,26.1915,26.191,8.9
2022-11-01T02:30:00.000000,ftx,FTT-PERP,31.6,26.1985,26.196,21.0
2022-11-01T02:31:00.000000,ftx,FTT-PERP,53.7,26.221,26.2205,15.5
2022-11-01T02:32:00.000000,ftx,FTT-PERP,62.2,26.2135,26.213,34.4
2022-11-01T02:33:00.000000,ftx,FTT-PERP,21.0,26.2405,26.2355,18.7
2022-11-01T02:34:00.000000,ftx,FTT-PERP,91.0,26.236,26.23,23.9
2022-11-01T02:35:00.000000,ftx,FTT-PERP,18.7,26.2605,26.256,21.6
2022-11-01T02:36:00.000000,ftx,FTT-PERP,59.2,26.2675,26.267,2.6
2022-11-01T02:37:00.000000,ftx,FTT-PERP,89.0,26.2655,26.2645,21.0
2022-11-01T02:38:00.000000,ftx,FTT-PERP,21.0,26.2655,26.26,22.8
2022-11-01T02:39:00.000000,ftx,FTT-PERP,54.4,26.26,26.2595,52.7
2022-11-01T02:40:00.000000,ftx,FTT-PERP,105.3,26.2655,26.265,66.2
2022-11-01T02:41:00.000000,ftx,FTT-PERP,21.0,26.2695,26.268,21.0
2022-11-01T02:42:00.000000,ftx,FTT-PERP,21.0,26.2615,26.261,0.8
2022-11-01T02:43:00.000000,ftx,FTT-PERP,52.6,26.2685,26.267,33.7
2022-11-01T02:44:00.000000,ftx,FTT-PERP,33.2,26.271,26.2685,21.0
2022-11-01T02:45:00.000000,ftx,FTT-PERP,21.2,26.2715,26.27,41.3
2022-11-01T02:46:00.000000,ftx,FTT-PERP,91.0,26.2715,26.271,11.3
2022-11-01T02:47:00.000000,ftx,FTT-PERP,21.1,26.273,26.2725,21.5
2022-11-01T02:48:00.000000,ftx,FTT-PERP,70.4,26.2715,26.271,3.7
2022-11-01T02:49:00.000000,ftx,FTT-PERP,0.1,26.302,26.2995,21.0
2022-11-01T02:50:00.000000,ftx,FTT-PERP,6.7,26.315,26.313,23.9
2022-11-01T02:51:00.000000,ftx,FTT-PERP,33.0,26.3175,26.316,21.7
2022-11-01T02:52:00.000000,ftx,FTT-PERP,21.0,26.325,26.319,22.3
2022-11-01T02:53:00.000000,ftx,FTT-PERP,13.5,26.3125,26.3105,21.0
2022-11-01T02:54:00.000000,ftx,FTT-PERP,21.0,26.341,26.335,3.2
2022-11-01T02:55:00.000000,ftx,FTT-PERP,31.5,26.3345,26.333,0.5
2022-11-01T02:56:00.000000,ftx,FTT-PERP,32.1,26.336,26.335,30.7
2022-11-01T02:57:00.000000,ftx,FTT-PERP,32.3,26.3285,26.328,21.0
2022-11-01T02:58:00.000000,ftx,FTT-PERP,31.6,26.3465,26.346,62.5
2022-11-01T02:59:00.000000,ftx,FTT-PERP,53.5,26.341,26.34,1.7
2022-11-01T03:00:00.000000,ftx,FTT-PERP,54.5,26.3405,26.34,94.0
2022-11-01T03:01:00.000000,ftx,FTT-PERP,39.9,26.3625,26.362,173.0
2022-11-01T03:02:00.000000,ftx,FTT-PERP,54.1,26.3685,26.368,7.0
2022-11-01T03:03:00.000000,ftx,FTT-PERP,53.6,26.379,26.3785,20.9
2022-11-01T03:04:00.000000,ftx,FTT-PERP,83.2,26.355,26.3545,3.4
2022-11-01T03:05:00.000000,ftx,FTT-PERP,111.9,26.342,26.3415,5.3
2022-11-01T03:06:00.000000,ftx,FTT-PERP,21.5,26.347,26.3425,11.8
2022-11-01T03:07:00.000000,ftx,FTT-PERP,32.6,26.3445,26.344,3.2
2022-11-01T03:08:00.000000,ftx,FTT-PERP,83.8,26.3485,26.348,2.9
2022-11-01T03:09:00.000000,ftx,FTT-PERP,33.0,26.345,26.3445,55.1
2022-11-01T03:10:00.000000,ftx,FTT-PERP,84.4,26.3505,26.35,6.8
2022-11-01T03:11:00.000000,ftx,FTT-PERP,93.5,26.337,26.3365,3.6
2022-11-01T03:12:00.000000,ftx,FTT-PERP,0.1,26.32,26.3185,0.1
2022-11-01T03:13:00.000000,ftx,FTT-PERP,52.9,26.32,26.3195,13.3
2022-11-01T03:14:00.000000,ftx,FTT-PERP,32.7,26.2885,26.288,3.3
2022-11-01T03:15:00.000000,ftx,FTT-PERP,33.1,26.305,26.3045,237.7
2022-11-01T03:16:00.000000,ftx,FTT-PERP,86.6,26.287,26.2865,9.5
2022-11-01T03:17:00.000000,ftx,FTT-PERP,66.2,26.2635,26.263,313.1
2022-11-01T03:18:00.000000,ftx,FTT-PERP,54.0,26.2745,26.274,355.3
2022-11-01T03:19:00.000000,ftx,FTT-PERP,60.7,26.2775,26.277,1.4
2022-11-01T03:20:00.000000,ftx,FTT-PERP,100.6,26.264,26.263,2.0
2022-11-01T03:21:00.000000,ftx,FTT-PERP,54.0,26.2705,26.27,0.1
2022-11-01T03:22:00.000000,ftx,FTT-PERP,36.1,26.273,26.2725,21.2
2022-11-01T03:23:00.000000,ftx,FTT-PERP,34.5,26.2755,26.275,33.5
2022-11-01T03:24:00.000000,ftx,FTT-PERP,33.0,26.277,26.2765,21.0
2022-11-01T03:25:00.000000,ftx,FTT-PERP,112.7,26.273,26.2725,1.4
2022-11-01T03:26:00.000000,ftx,FTT-PERP,33.6,26.274,26.2735,22.3
2022-11-01T03:27:00.000000,ftx,FTT-PERP,64.4,26.274,26.2735,22.7
2022-11-01T03:28:00.000000,ftx,FTT-PERP,32.2,26.27,26.2695,21.2
2022-11-01T03:29:00.000000,ftx,FTT-PERP,85.2,26.267,26.2665,1.2
2022-11-01T03:30:00.000000,ftx,FTT-PERP,154.5,26.2695,26.269,1.0
2022-11-01T03:31:00.000000,ftx,FTT-PERP,21.0,26.2525,26.2515,16.1
2022-11-01T03:32:00.000000,ftx,FTT-PERP,85.8,26.2355,26.235,21.9
2022-11-01T03:33:00.000000,ftx,FTT-PERP,103.9,26.2435,26.243,6.9
2022-11-01T03:34:00.000000,ftx,FTT-PERP,212.7,26.244,26.2435,23.2
2022-11-01T03:35:00.000000,ftx,FTT-PERP,13.1,26.2405,26.24,21.3
2022-11-01T03:36:00.000000,ftx,FTT-PERP,36.4,26.245,26.2445,21.8
2022-11-01T03:37:00.000000,ftx,FTT-PERP,4.0,26.245,26.2445,22.5
2022-11-01T03:38:00.000000,ftx,FTT-PERP,85.5,26.2425,26.242,0.1
2022-11-01T03:39:00.000000,ftx,FTT-PERP,58.4,26.2395,26.2345,0.7
2022-11-01T03:40:00.000000,ftx,FTT-PERP,0.7,26.2465,26.246,21.5
2022-11-01T03:41:00.000000,ftx,FTT-PERP,62.7,26.236,26.2355,0.8
2022-11-01T03:42:00.000000,ftx,FTT-PERP,5.1,26.237,26.2365,38.8
2022-11-01T03:43:00.000000,ftx,FTT-PERP,30.1,26.2385,26.238,0.3
2022-11-01T03:44:00.000000,ftx,FTT-PERP,67.0,26.233,26.2315,22.0
2022-11-01T03:45:00.000000,ftx,FTT-PERP,135.6,26.2305,26.23,31.2
2022-11-01T03:46:00.000000,ftx,FTT-PERP,32.3,26.2275,26.227,22.0
2022-11-01T03:47:00.000000,ftx,FTT-PERP,99.9,26.232,26.2315,2.0
2022-11-01T03:48:00.000000,ftx,FTT-PERP,34.4,26.2365,26.236,21.1
2022-11-01T03:49:00.000000,ftx,FTT-PERP,108.0,26.2415,26.241,21.0
2022-11-01T03:50:00.000000,ftx,FTT-PERP,288.5,26.2475,26.247,0.2
2022-11-01T03:51:00.000000,ftx,FTT-PERP,21.0,26.2555,26.253,0.1
2022-11-01T03:52:00.000000,ftx,FTT-PERP,53.6,26.259,26.2585,0.1
2022-11-01T03:53:00.000000,ftx,FTT-PERP,56.1,26.2635,26.263,0.1
2022-11-01T03:54:00.000000,ftx,FTT-PERP,24.4,26.2755,26.275,20.7
2022-11-01T03:55:00.000000,ftx,FTT-PERP,56.0,26.2705,26.27,3519.8
2022-11-01T03:56:00.000000,ftx,FTT-PERP,97.4,26.2705,26.27,3511.0
2022-11-01T03:57:00.000000,ftx,FTT-PERP,36.3,26.229,26.2285,12.6
2022-11-01T03:58:00.000000,ftx,FTT-PERP,23.4,26.2515,26.25,0.2
2022-11-01T03:59:00.000000,ftx,FTT-PERP,29.3,26.2315,26.231,21.1
2022-11-01T04:00:00.000000,ftx,FTT-PERP,133.9,26.2335,26.233,26.5
2022-11-01T04:01:00.000000,ftx,FTT-PERP,55.3,26.2355,26.235,0.3
2022-11-01T04:02:00.000000,ftx,FTT-PERP,52.7,26.233,26.2325,0.3
2022-11-01T04:03:00.000000,ftx,FTT-PERP,98.1,26.237,26.2365,49.6
2022-11-01T04:04:00.000000,ftx,FTT-PERP,32.2,26.235,26.2345,21.8
2022-11-01T04:05:00.000000,ftx,FTT-PERP,39.9,26.2365,26.236,22.8
2022-11-01T04:06:00.000000,ftx,FTT-PERP,71.1,26.2355,26.235,2.0
2022-11-01T04:07:00.000000,ftx,FTT-PERP,93.1,26.2295,26.229,3.7
2022-11-01T04:08:00.000000,ftx,FTT-PERP,54.4,26.212,26.2115,0.1
2022-11-01T04:09:00.000000,ftx,FTT-PERP,36.2,26.2115,26.211,21.1
2022-11-01T04:10:00.000000,ftx,FTT-PERP,72.3,26.1965,26.196,10.1
2022-11-01T04:11:00.000000,ftx,FTT-PERP,34.6,26.194,26.1935,21.1
2022-11-01T04:12:00.000000,ftx,FTT-PERP,171.4,26.181,26.1805,51.9
2022-11-01T04:13:00.000000,ftx,FTT-PERP,0.4,26.1845,26.184,21.0
2022-11-01T04:14:00.000000,ftx,FTT-PERP,11.5,26.191,26.189,21.1
2022-11-01T04:15:00.000000,ftx,FTT-PERP,17.5,26.1905,26.19,17.5
2022-11-01T04:16:00.000000,ftx,FTT-PERP,46.1,26.1945,26.194,9.3
2022-11-01T04:17:00.000000,ftx,FTT-PERP,32.4,26.2015,26.201,2.2
2022-11-01T04:18:00.000000,ftx,FTT-PERP,15.8,26.2015,26.201,47.1
2022-11-01T04:19:00.000000,ftx,FTT-PERP,34.0,26.2105,26.21,0.7
2022-11-01T04:20:00.000000,ftx,FTT-PERP,2.9,26.2255,26.225,72.9
2022-11-01T04:21:00.000000,ftx,FTT-PERP,79.8,26.2345,26.234,0.3
2022-11-01T04:22:00.000000,ftx,FTT-PERP,70.4,26.232,26.2315,1.1
2022-11-01T04:23:00.000000,ftx,FTT-PERP,75.2,26.2365,26.2345,2.5
2022-11-01T04:24:00.000000,ftx,FTT-PERP,68.4,26.2445,26.244,1.0
2022-11-01T04:25:00.000000,ftx,FTT-PERP,51.7,26.2395,26.239,0.1
2022-11-01T04:26:00.000000,ftx,FTT-PERP,0.1,26.231,26.2285,21.0
2022-11-01T04:27:00.000000,ftx,FTT-PERP,11.4,26.2235,26.2185,16.0
2022-11-01T04:28:00.000000,ftx,FTT-PERP,79.5,26.191,26.1905,33.1
2022-11-01T04:29:00.000000,ftx,FTT-PERP,26.2,26.191,26.19,21.0
2022-11-01T04:30:00.000000,ftx,FTT-PERP,16.5,26.1985,26.1955,21.0
2022-11-01T04:31:00.000000,ftx,FTT-PERP,3.5,26.1895,26.189,21.0
2022-11-01T04:32:00.000000,ftx,FTT-PERP,4.1,26.206,26.2055,44.6
2022-11-01T04:33:00.000000,ftx,FTT-PERP,2.8,26.2005,26.2,116.4
2022-11-01T04:34:00.000000,ftx,FTT-PERP,56.7,26.243,26.2425,0.7
2022-11-01T04:35:00.000000,ftx,FTT-PERP,0.4,26.2365,26.236,23.9
2022-11-01T04:36:00.000000,ftx,FTT-PERP,35.6,26.2475,26.246,0.5
2022-11-01T04:37:00.000000,ftx,FTT-PERP,27.5,26.255,26.2535,0.7
2022-11-01T04:38:00.000000,ftx,FTT-PERP,25.7,26.273,26.2725,0.6
2022-11-01T04:39:00.000000,ftx,FTT-PERP,35.6,26.2605,26.258,0.6
2022-11-01T04:40:00.000000,ftx,FTT-PERP,0.3,26.2745,26.274,12.6
2022-11-01T04:41:00.000000,ftx,FTT-PERP,70.9,26.2765,26.276,0.5
2022-11-01T04:42:00.000000,ftx,FTT-PERP,51.7,26.264,26.2625,21.5
2022-11-01T04:43:00.000000,ftx,FTT-PERP,22.1,26.25,26.2495,33.7
2022-11-01T04:44:00.000000,ftx,FTT-PERP,49.8,26.2615,26.261,2.7
2022-11-01T04:45:00.000000,ftx,FTT-PERP,0.6,26.2635,26.2625,21.0
2022-11-01T04:46:00.000000,ftx,FTT-PERP,21.0,26.2605,26.2485,0.1
2022-11-01T04:47:00.000000,ftx,FTT-PERP,37.7,26.248,26.242,21.0
2022-11-01T04:48:00.000000,ftx,FTT-PERP,12.0,26.233,26.2325,37.6
2022-11-01T04:49:00.000000,ftx,FTT-PERP,0.8,26.225,26.2215,21.0
2022-11-01T04:50:00.000000,ftx,FTT-PERP,1.0,26.2335,26.2315,0.3
2022-11-01T04:51:00.000000,ftx,FTT-PERP,21.5,26.2455,26.244,17.5
2022-11-01T04:52:00.000000,ftx,FTT-PERP,21.0,26.236,26.2335,21.0
2022-11-01T04:53:00.000000,ftx,FTT-PERP,27.7,26.2365,26.236,1.0
2022-11-01T04:54:00.000000,ftx,FTT-PERP,0.2,26.2425,26.242,52.0
2022-11-01T04:55:00.000000,ftx,FTT-PERP,42.3,26.249,26.243,14.6
2022-11-01T04:56:00.000000,ftx,FTT-PERP,21.1,26.249,26.247,0.1
2022-11-01T04:57:00.000000,ftx,FTT-PERP,18.7,26.25,26.2495,0.1
2022-11-01T04:58:00.000000,ftx,FTT-PERP,21.0,26.2425,26.241,20.9
2022-11-01T04:59:00.000000,ftx,FTT-PERP,137.6,26.238,26.2335,120.0
2022-11-01T05:00:00.000000,ftx,FTT-PERP,21.0,26.2405,26.24,58.2
2022-11-01T05:01:00.000000,ftx,FTT-PERP,12.3,26.2365,26.236,47.9
2022-11-01T05:02:00.000000,ftx,FTT-PERP,0.2,26.2635,26.263,68.1
2022-11-01T05:03:00.000000,ftx,FTT-PERP,107.6,26.266,26.2655,4.3
2022-11-01T05:04:00.000000,ftx,FTT-PERP,69.4,26.2795,26.279,4.5
2022-11-01T05:05:00.000000,ftx,FTT-PERP,0.1,26.2725,26.272,41.8
2022-11-01T05:06:00.000000,ftx,FTT-PERP,121.5,26.2805,26.28,4.8
2022-11-01T05:07:00.000000,ftx,FTT-PERP,21.0,26.298,26.2975,13.9
2022-11-01T05:08:00.000000,ftx,FTT-PERP,0.4,26.2925,26.292,28.1
