time,exchange,symbol,ask_amount,ask_price,bid_price,bid_amount
2022-11-01T02:13:00.000000,ftx,ETH/USD,33.733,1580.0,1579.9,11.004
2022-11-01T02:14:00.000000,ftx,ETH/USD,9.019,1581.6,1581.5,41.346
2022-11-01T02:15:00.000000,ftx,ETH/USD,8.097,1579.9,1579.8,24.528
2022-11-01T02:16:00.000000,ftx,ETH/USD,22.258,1578.7,1578.6,24.6
2022-11-01T02:17:00.000000,ftx,ETH/USD,42.056,1579.7,1579.6,5.571
2022-11-01T02:18:00.000000,ftx,ETH/USD,5.49,1579.9,1579.8,32.743
2022-11-01T02:19:00.000000,ftx,ETH/USD,5.44,1579.7,1579.6,12.179
2022-11-01T02:20:00.000000,ftx,ETH/USD,35.91,1580.7,1580.6,0.007
2022-11-01T02:21:00.000000,ftx,ETH/USD,43.629,1580.1,1580.0,0.557
2022-11-01T02:22:00.000000,ftx,ETH/USD,46.36,1580.7,1580.6,16.853
2022-11-01T02:23:00.000000,ftx,ETH/USD,2.527,1579.8,1579.7,128.925
2022-11-01T02:24:00.000000,ftx,ETH/USD,14.903,1580.5,1580.4,11.013
2022-11-01T02:25:00.000000,ftx,ETH/USD,32.799,1582.0,1581.9,4.007
2022-11-01T02:26:00.000000,ftx,ETH/USD,31.989,1581.3,1581.2,0.051
2022-11-01T02:27:00.000000,ftx,ETH/USD,0.815,1582.2,1582.1,62.304
2022-11-01T02:28:00.000000,ftx,ETH/USD,9.507,1583.1,1583.0,27.218
2022-11-01T02:29:00.000000,ftx,ETH/USD,37.672,1582.8,1582.7,0.101
2022-11-01T02:30:00.000000,ftx,ETH/USD,21.892,1584.4,1584.3,6.559
2022-11-01T02:31:00.000000,ftx,ETH/USD,5.497,1586.0,1585.9,11.852
2022-11-01T02:32:00.000000,ftx,ETH/USD,64.287,1585.4,1585.3,0.002
2022-11-01T02:33:00.000000,ftx,ETH/USD,1.723,1585.9,1585.8,61.022
2022-11-01T02:34:00.000000,ftx,ETH/USD,17.536,1586.6,1586.5,5.851
2022-11-01T02:35:00.000000,ftx,ETH/USD,15.366,1590.2,1590.1,28.56
2022-11-01T02:36:00.000000,ftx,ETH/USD,13.213,1591.9,1591.8,311.879
2022-11-01T02:37:00.000000,ftx,ETH/USD,13.539,1591.6,1591.5,76.156
2022-11-01T02:38:00.000000,ftx,ETH/USD,62.857,1590.5,1590.4,0.011
2022-11-01T02:39:00.000000,ftx,ETH/USD,13.789,1588.4,1588.3,55.657
2022-11-01T02:40:00.000000,ftx,ETH/USD,3.319,1589.5,1589.4,57.111
2022-11-01T02:41:00.000000,ftx,ETH/USD,54.417,1589.0,1588.9,16.358
2022-11-01T02:42:00.000000,ftx,ETH/USD,92.057,1588.2,1588.1,1.509
2022-11-01T02:43:00.000000,ftx,ETH/USD,7.184,1588.8,1588.7,44.118
2022-11-01T02:44:00.000000,ftx,ETH/USD,2.075,1588.7,1588.6,140.666
2022-11-01T02:45:00.000000,ftx,ETH/USD,6.75,1589.4,1589.3,86.982
2022-11-01T02:46:00.000000,ftx,ETH/USD,1.756,1589.1,1589.0,105.342
2022-11-01T02:47:00.000000,ftx,ETH/USD,24.182,1590.0,1589.9,1.279
2022-11-01T02:48:00.000000,ftx,ETH/USD,4.086,1590.8,1590.7,38.539
2022-11-01T02:49:00.000000,ftx,ETH/USD,3.0,1594.7,1594.6,59.39
2022-11-01T02:50:00.000000,ftx,ETH/USD,3.089,1597.6,1597.5,114.713
2022-11-01T02:51:00.000000,ftx,ETH/USD,3.65,1598.1,1598.0,62.234
2022-11-01T02:52:00.000000,ftx,ETH/USD,12.339,1598.3,1598.2,13.262
2022-11-01T02:53:00.000000,ftx,ETH/USD,3.275,1598.3,1598.2,65.17
2022-11-01T02:54:00.000000,ftx,ETH/USD,170.645,1597.7,1597.6,0.568
2022-11-01T02:55:00.000000,ftx,ETH/USD,17.32,1597.4,1597.3,35.881
2022-11-01T02:56:00.000000,ftx,ETH/USD,3.011,1597.8,1597.7,81.195
2022-11-01T02:57:00.000000,ftx,ETH/USD,28.513,1596.8,1596.7,10.343
2022-11-01T02:58:00.000000,ftx,ETH/USD,3.418,1599.4,1599.3,67.004
2022-11-01T02:59:00.000000,ftx,ETH/USD,53.609,1598.4,1598.3,2.298
2022-11-01T03:00:00.000000,ftx,ETH/USD,59.282,1597.7,1597.6,31.771
2022-11-01T03:01:00.000000,ftx,ETH/USD,7.646,1601.9,1601.8,28.537
2022-11-01T03:02:00.000000,ftx,ETH/USD,43.013,1601.8,1601.7,1.191
2022-11-01T03:03:00.000000,ftx,ETH/USD,7.536,1603.4,1603.3,53.723
2022-11-01T03:04:00.000000,ftx,ETH/USD,47.814,1598.7,1598.6,7.808
2022-11-01T03:05:00.000000,ftx,ETH/USD,22.216,1596.8,1596.7,24.721
2022-11-01T03:06:00.000000,ftx,ETH/USD,46.033,1596.3,1596.2,1.277
2022-11-01T03:07:00.000000,ftx,ETH/USD,76.477,1595.4,1595.3,1.69
2022-11-01T03:08:00.000000,ftx,ETH/USD,103.628,1595.7,1595.6,0.02
2022-11-01T03:09:00.000000,ftx,ETH/USD,1.638,1594.5,1594.4,55.462
2022-11-01T03:10:00.000000,ftx,ETH/USD,100.751,1594.1,1594.0,0.234
2022-11-01T03:11:00.000000,ftx,ETH/USD,6.185,1593.1,1593.0,17.407
2022-11-01T03:12:00.000000,ftx,ETH/USD,59.753,1591.4,1591.3,0.177
2022-11-01T03:13:00.000000,ftx,ETH/USD,53.578,1591.8,1591.7,0.468
2022-11-01T03:14:00.000000,ftx,ETH/USD,13.546,1589.3,1589.2,41.39
2022-11-01T03:15:00.000000,ftx,ETH/USD,6.914,1591.0,1590.9,59.736
2022-11-01T03:16:00.000000,ftx,ETH/USD,98.179,1588.5,1588.4,0.121
2022-11-01T03:17:00.000000,ftx,ETH/USD,82.482,1588.0,1587.9,2.0
2022-11-01T03:18:00.000000,ftx,ETH/USD,0.1,1588.3,1588.2,37.792
2022-11-01T03:19:00.000000,ftx,ETH/USD,1.371,1588.8,1588.7,35.62
2022-11-01T03:20:00.000000,ftx,ETH/USD,57.542,1588.1,1588.0,0.7
2022-11-01T03:21:00.000000,ftx,ETH/USD,13.299,1589.5,1589.4,0.636
2022-11-01T03:22:00.000000,ftx,ETH/USD,8.683,1590.3,1590.2,4.375
2022-11-01T03:23:00.000000,ftx,ETH/USD,4.926,1590.4,1590.3,31.934
2022-11-01T03:24:00.000000,ftx,ETH/USD,2.115,1590.0,1589.9,57.436
2022-11-01T03:25:00.000000,ftx,ETH/USD,20.947,1588.0,1587.9,9.571
2022-11-01T03:26:00.000000,ftx,ETH/USD,5.011,1588.6,1588.5,37.453
2022-11-01T03:27:00.000000,ftx,ETH/USD,25.232,1588.2,1588.1,1.278
2022-11-01T03:28:00.000000,ftx,ETH/USD,14.078,1588.8,1588.7,13.685
2022-11-01T03:29:00.000000,ftx,ETH/USD,40.044,1588.2,1588.1,1.902
2022-11-01T03:30:00.000000,ftx,ETH/USD,42.165,1587.9,1587.8,4.364
2022-11-01T03:31:00.000000,ftx,ETH/USD,77.0,1586.4,1586.3,9.002
2022-11-01T03:32:00.000000,ftx,ETH/USD,51.965,1585.4,1585.3,2.1
2022-11-01T03:33:00.000000,ftx,ETH/USD,64.833,1584.6,1584.5,3.872
2022-11-01T03:34:00.000000,ftx,ETH/USD,8.735,1585.3,1585.2,39.316
2022-11-01T03:35:00.000000,ftx,ETH/USD,51.942,1585.0,1584.9,1.711
2022-11-01T03:36:00.000000,ftx,ETH/USD,10.02,1585.6,1585.5,0.956
2022-11-01T03:37:00.000000,ftx,ETH/USD,60.615,1585.7,1585.6,2.264
2022-11-01T03:38:00.000000,ftx,ETH/USD,43.678,1584.8,1584.7,4.423
2022-11-01T03:39:00.000000,ftx,ETH/USD,65.58,1584.0,1583.9,5.072
2022-11-01T03:40:00.000000,ftx,ETH/USD,2.1,1585.4,1585.3,50.206
2022-11-01T03:41:00.000000,ftx,ETH/USD,8.769,1584.6,1584.5,31.668
2022-11-01T03:42:00.000000,ftx,ETH/USD,18.317,1585.7,1585.6,14.2
2022-11-01T03:43:00.000000,ftx,ETH/USD,12.127,1585.6,1585.5,12.069
2022-11-01T03:44:00.000000,ftx,ETH/USD,10.308,1585.6,1585.5,6.609
2022-11-01T03:45:00.000000,ftx,ETH/USD,13.352,1585.7,1585.6,6.438
2022-11-01T03:46:00.000000,ftx,ETH/USD,2.762,1585.7,1585.6,37.489
2022-11-01T03:47:00.000000,ftx,ETH/USD,113.989,1585.2,1585.1,5.526
2022-11-01T03:48:00.000000,ftx,ETH/USD,4.926,1585.2,1585.1,52.305
2022-11-01T03:49:00.000000,ftx,ETH/USD,0.641,1585.7,1585.6,62.752
2022-11-01T03:50:00.000000,ftx,ETH/USD,99.267,1585.1,1585.0,0.76
2022-11-01T03:51:00.000000,ftx,ETH/USD,31.536,1586.9,1586.8,12.603
2022-11-01T03:52:00.000000,ftx,ETH/USD,31.412,1587.4,1587.3,0.002
2022-11-01T03:53:00.000000,ftx,ETH/USD,55.341,1588.0,1587.9,0.629
2022-11-01T03:54:00.000000,ftx,ETH/USD,109.949,1589.0,1588.9,28.318
2022-11-01T03:55:00.000000,ftx,ETH/USD,92.496,1588.1,1588.0,10.032
2022-11-01T03:56:00.000000,ftx,ETH/USD,93.129,1588.0,1587.9,0.631
2022-11-01T03:57:00.000000,ftx,ETH/USD,64.905,1586.0,1585.9,11.955
2022-11-01T03:58:00.000000,ftx,ETH/USD,4.521,1587.0,1586.9,25.205
2022-11-01T03:59:00.000000,ftx,ETH/USD,59.554,1586.6,1586.5,1.272
2022-11-01T04:00:00.000000,ftx,ETH/USD,41.772,1586.7,1586.6,1.278
2022-11-01T04:01:00.000000,ftx,ETH/USD,18.993,1586.7,1586.6,8.184
2022-11-01T04:02:00.000000,ftx,ETH/USD,0.884,1586.7,1586.6,17.845
2022-11-01T04:03:00.000000,ftx,ETH/USD,15.085,1587.5,1587.4,8.3
2022-11-01T04:04:00.000000,ftx,ETH/USD,2.981,1587.1,1587.0,7.945
2022-11-01T04:05:00.000000,ftx,ETH/USD,83.036,1587.3,1587.2,1.279
2022-11-01T04:06:00.000000,ftx,ETH/USD,76.143,1586.8,1586.7,0.031
2022-11-01T04:07:00.000000,ftx,ETH/USD,82.122,1585.5,1585.4,0.151
2022-11-01T04:08:00.000000,ftx,ETH/USD,37.712,1582.8,1582.7,5.969
2022-11-01T04:09:00.000000,ftx,ETH/USD,1.8,1583.5,1583.4,63.488
2022-11-01T04:10:00.000000,ftx,ETH/USD,7.095,1582.3,1582.2,21.192
2022-11-01T04:11:00.000000,ftx,ETH/USD,5.016,1582.4,1582.3,85.249
2022-11-01T04:12:00.000000,ftx,ETH/USD,1.199,1581.6,1581.5,40.665
2022-11-01T04:13:00.000000,ftx,ETH/USD,35.682,1582.1,1582.0,7.871
2022-11-01T04:14:00.000000,ftx,ETH/USD,5.812,1583.1,1583.0,9.939
2022-11-01T04:15:00.000000,ftx,ETH/USD,21.862,1583.0,1582.9,6.229
2022-11-01T04:16:00.000000,ftx,ETH/USD,0.052,1583.0,1582.9,36.211
2022-11-01T04:17:00.000000,ftx,ETH/USD,0.387,1583.9,1583.8,43.98
2022-11-01T04:18:00.000000,ftx,ETH/USD,4.37,1583.9,1583.8,37.712
2022-11-01T04:19:00.000000,ftx,ETH/USD,36.86,1584.4,1584.3,7.929
2022-11-01T04:20:00.000000,ftx,ETH/USD,1.856,1585.2,1585.1,56.315
2022-11-01T04:21:00.000000,ftx,ETH/USD,4.2,1586.2,1586.0,3.476
2022-11-01T04:22:00.000000,ftx,ETH/USD,6.878,1586.3,1586.2,47.842
2022-11-01T04:23:00.000000,ftx,ETH/USD,35.68,1587.7,1587.6,7.119
2022-11-01T04:24:00.000000,ftx,ETH/USD,44.31,1588.7,1588.6,3.905
2022-11-01T04:25:00.000000,ftx,ETH/USD,33.409,1589.8,1589.7,3.724
2022-11-01T04:26:00.000000,ftx,ETH/USD,22.785,1587.9,1587.8,65.47
2022-11-01T04:27:00.000000,ftx,ETH/USD,23.683,1587.9,1587.8,10.14
2022-11-01T04:28:00.000000,ftx,ETH/USD,6.641,1586.4,1586.3,20.89
2022-11-01T04:29:00.000000,ftx,ETH/USD,17.562,1586.3,1586.2,10.158
2022-11-01T04:30:00.000000,ftx,ETH/USD,0.002,1587.1,1587.0,80.098
2022-11-01T04:31:00.000000,ftx,ETH/USD,0.874,1585.2,1585.1,47.889
2022-11-01T04:32:00.000000,ftx,ETH/USD,8.618,1586.4,1586.3,21.663
2022-11-01T04:33:00.000000,ftx,ETH/USD,0.15,1586.7,1586.6,75.872
2022-11-01T04:34:00.000000,ftx,ETH/USD,47.244,1588.1,1588.0,3.244
2022-11-01T04:35:00.000000,ftx,ETH/USD,0.157,1588.1,1588.0,61.913
2022-11-01T04:36:00.000000,ftx,ETH/USD,0.004,1589.7,1589.6,118.498
2022-11-01T04:37:00.000000,ftx,ETH/USD,0.26,1591.2,1591.1,75.332
2022-11-01T04:38:00.000000,ftx,ETH/USD,10.178,1591.8,1591.7,37.221
2022-11-01T04:39:00.000000,ftx,ETH/USD,115.096,1591.7,1591.6,1.3
2022-11-01T04:40:00.000000,ftx,ETH/USD,18.102,1592.8,1592.7,20.12
2022-11-01T04:41:00.000000,ftx,ETH/USD,7.756,1592.5,1592.4,29.735
2022-11-01T04:42:00.000000,ftx,ETH/USD,35.042,1591.4,1591.3,10.988
2022-11-01T04:43:00.000000,ftx,ETH/USD,25.603,1590.2,1590.1,117.408
2022-11-01T04:44:00.000000,ftx,ETH/USD,88.472,1591.2,1591.1,0.909
2022-11-01T04:45:00.000000,ftx,ETH/USD,0.002,1592.6,1592.5,3.82
2022-11-01T04:46:00.000000,ftx,ETH/USD,47.145,1591.7,1591.6,1.061
2022-11-01T04:47:00.000000,ftx,ETH/USD,17.731,1590.6,1590.5,118.675
2022-11-01T04:48:00.000000,ftx,ETH/USD,32.018,1590.1,1590.0,0.014
2022-11-01T04:49:00.000000,ftx,ETH/USD,88.302,1588.8,1588.7,3.703
2022-11-01T04:50:00.000000,ftx,ETH/USD,0.007,1589.1,1589.0,157.896
2022-11-01T04:51:00.000000,ftx,ETH/USD,25.237,1590.1,1590.0,0.003
2022-11-01T04:52:00.000000,ftx,ETH/USD,32.092,1589.1,1589.0,0.008
2022-11-01T04:53:00.000000,ftx,ETH/USD,57.159,1589.1,1589.0,0.002
2022-11-01T04:54:00.000000,ftx,ETH/USD,17.154,1590.0,1589.9,5.475
2022-11-01T04:55:00.000000,ftx,ETH/USD,80.047,1590.1,1590.0,0.009
2022-11-01T04:56:00.000000,ftx,ETH/USD,5.3,1589.4,1589.3,66.005
2022-11-01T04:57:00.000000,ftx,ETH/USD,59.619,1589.7,1589.6,0.001
2022-11-01T04:58:00.000000,ftx,ETH/USD,34.414,1589.7,1589.6,0.006
2022-11-01T04:59:00.000000,ftx,ETH/USD,20.015,1589.6,1589.5,2.105
2022-11-01T05:00:00.000000,ftx,ETH/USD,0.007,1589.9,1589.8,84.031
2022-11-01T05:01:00.000000,ftx,ETH/USD,51.161,1589.7,1589.6,0.007
2022-11-01T05:02:00.000000,ftx,ETH/USD,0.214,1590.6,1590.5,101.265
2022-11-01T05:03:00.000000,ftx,ETH/USD,46.52,1591.1,1591.0,3.817
2022-11-01T05:04:00.000000,ftx,ETH/USD,3.573,1593.8,1593.7,22.803
2022-11-01T05:05:00.000000,ftx,ETH/USD,49.913,1593.9,1593.8,6.493
2022-11-01T05:06:00.000000,ftx,ETH/USD,7.247,1593.6,1593.5,80.759
2022-11-01T05:07:00.000000,ftx,ETH/USD,21.418,1596.1,1596.0,35.479
2022-11-01T05:08:00.000000,ftx,ETH/USD,12.581,1594.9,1594.8,36.468
