time,exchange,symbol,amount,volume,number_trades,amount_buy,volume_buy,number_trades_buy
2022-11-01T00:00:00.000000,bitstamp,ETHUSD,28.13147444,44225.816535108,14,0.51324126,807.2987102320001,6
2022-11-01T00:01:00.000000,bitstamp,ETHUSD,25.85354,40602.318871999996,8,12.84874,20180.231043999996,4
2022-11-01T00:02:00.000000,bitstamp,ETHUSD,38.67252418,60773.913413985996,12,16.2928,25607.40904,6
2022-11-01T00:03:00.000000,bitstamp,ETHUSD,29.64911558,46618.93848740999,14,28.6843204,45103.44218011199,8
2022-11-01T00:04:00.000000,bitstamp,ETHUSD,20.2159268,31789.27844704601,24,7.34522306,11552.788452286002,12
2022-11-01T00:05:00.000000,bitstamp,ETHUSD,13.693338779999998,21529.652668214,20,7.5234292400000005,11831.282202288005,16
2022-11-01T00:06:00.000000,bitstamp,ETHUSD,0.1664,261.33119999999997,2,0.1664,261.33119999999997,2
2022-11-01T00:07:00.000000,bitstamp,ETHUSD,2.458,3861.3042400000004,8,1.8702,2938.1643400000003,6
2022-11-01T00:08:00.000000,bitstamp,ETHUSD,23.1883638,36414.89958428,10,16.564400000000003,26011.30204,8
2022-11-01T00:09:00.000000,bitstamp,ETHUSD,11.95576532,18790.829159822002,22,11.75576532,18476.629159822,20
2022-11-01T00:10:00.000000,bitstamp,ETHUSD,45.527750180000005,71555.46108587,14,23.34060088,36690.97924599,8
2022-11-01T00:11:00.000000,bitstamp,ETHUSD,22.366666439999996,35152.60551815599,12,0.1178,185.22872,2
2022-11-01T00:12:00.000000,bitstamp,ETHUSD,60.14,94705.574,6,60.14,94705.574,6
2022-11-01T00:13:00.000000,bitstamp,ETHUSD,41.826310799999995,65875.52457578399,18,12.903655400000002,20328.932153432,8
2022-11-01T00:14:00.000000,bitstamp,ETHUSD,7.25005922,11413.905835836002,8,0.7194,1132.68902579,6
2022-11-01T00:15:00.000000,bitstamp,ETHUSD,156.83351867999994,246884.86843268003,60,61.22226174,96386.39849460997,32
2022-11-01T00:16:00.000000,bitstamp,ETHUSD,19.813509040000003,31204.482695982,18,13.381988999999999,21076.124936990003,16
2022-11-01T00:17:00.000000,bitstamp,ETHUSD,12.3515933,19435.149466068,4,6.03814418,9502.831310484,2
2022-11-01T00:18:00.000000,bitstamp,ETHUSD,0.23043870000000002,362.65985961999996,10,0.1046,164.6404,4
2022-11-01T00:20:00.000000,bitstamp,ETHUSD,95.43530516000003,150214.716153792,44,75.41958194000001,118708.25968760201,34
2022-11-01T00:21:00.000000,bitstamp,ETHUSD,6.72261652,10580.129279175999,4,0.1508,237.40443999999997,2
2022-11-01T00:22:00.000000,bitstamp,ETHUSD,54.6950038,86050.53147997399,22,22.5681577,35513.46246518,12
2022-11-01T00:23:00.000000,bitstamp,ETHUSD,14.664335280000001,23062.382601328005,8,6.54986764,10301.392237428001,4
2022-11-01T00:24:00.000000,bitstamp,ETHUSD,78.69858256,123799.38795935398,24,33.7474084,53116.252624006,10
2022-11-01T00:25:00.000000,bitstamp,ETHUSD,92.02311719999997,144572.037994088,42,53.67103576,84328.63293294198,24
2022-11-01T00:26:00.000000,bitstamp,ETHUSD,21.52927788,33829.035632844,10,15.469814999999999,24308.407555788002,8
2022-11-01T00:27:00.000000,bitstamp,ETHUSD,26.0153864,40895.552541606,10,26.0153864,40895.552541606,10
2022-11-01T00:28:00.000000,bitstamp,ETHUSD,16.895998640000002,26534.752616796002,10,1.1764,1848.3596799999998,2
2022-11-01T00:29:00.000000,bitstamp,ETHUSD,42.05817626000001,66075.364776226,18,13.66671296,21474.782726932,12
2022-11-01T00:30:00.000000,bitstamp,ETHUSD,54.953345500000005,86293.247422106,32,14.4847435,22745.642616646,22
2022-11-01T00:31:00.000000,bitstamp,ETHUSD,0.0931344,146.14353392,4,0.0931344,146.14353392,4
2022-11-01T00:32:00.000000,bitstamp,ETHUSD,31.729378960000002,49827.242572212,8,31.729378960000002,49827.242572212,8
2022-11-01T00:35:00.000000,bitstamp,ETHUSD,3.4571176799999996,5432.921025887999,6,3.4571176799999996,5432.921025887999,6
2022-11-01T00:36:00.000000,bitstamp,ETHUSD,6.152722059999999,9665.305659722,4,6.1256004,9622.70566836,2
2022-11-01T00:37:00.000000,bitstamp,ETHUSD,22.80097962,35865.876387180004,10,16.16022652,25422.121846809998,6
2022-11-01T00:38:00.000000,bitstamp,ETHUSD,54.21740629999999,85336.481930554,18,28.90482,45499.605018,8
2022-11-01T00:39:00.000000,bitstamp,ETHUSD,78.16114993999999,122957.09854382202,26,34.42184580000001,54163.919734984,14
2022-11-01T00:40:00.000000,bitstamp,ETHUSD,28.447856780000002,44759.301223259994,12,6.3796003,10037.695312020001,4
2022-11-01T00:41:00.000000,bitstamp,ETHUSD,62.55886008000001,98431.46277212599,30,26.833366260000002,42235.90485054,18
2022-11-01T00:42:00.000000,bitstamp,ETHUSD,22.61658862,35573.601610766,10,6.41314436,10090.423656024,4
2022-11-01T00:43:00.000000,bitstamp,ETHUSD,28.7226238,45192.917756252,14,16.23968398,25556.005125409996,8
