id,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25,spread,total_bid_volume,total_ask_volume,volume_imbalance,average_price,amount,volume,number_trades,amount_buy,volume_buy,number_trades_buy,price_diff,rolling_mean_price,rolling_volume,vwap,amihud,ask_amount,ask_price,bid_price,bid_amount,ask_bid_ratio,T5YIE,T10YIE,DGS2,DGS5,DGS10,DGS30,VIXCLS,sp_open,sp_high,sp_low,sp_close,sp_volume,cmi_value,cmi_volume,timestamp,symbol,exchange,market
1,2022-11-01 00:29:30.000000000,26.039616666666667,26.08308333333333,1531.65984799245,5624.766197208134,661.0493299269167,2104.75256326025,0.043466666666666515,7156.426045200584,2765.801893187167,4390.624152013417,26.06135,45.92083333333334,1200.3008132384982,6.833333333333333,37.33966666666667,976.3765479051649,4.666666666666667,-1468.932833333334,7486.801799999924,64215.693369515626,26.077714756768255,0.0013327484395484809,,,,,,,,,,,,,,,,,,81.5096,0.0,1,FTT_USDT,gate-io,gate-io/FTT_USDT
2,2022-11-01 01:29:30.000000000,26.130616666666665,26.167033333333332,1344.4343643835166,4958.996893652833,739.0161418594333,2139.7937418594333,0.03641666666666647,6303.431258036349,2878.809883718867,3424.6213743174835,26.148825,14.319473684210527,374.2807621052632,5.7894736842105265,9.32621052631579,243.82350800000003,4.315789473684211,0.03473684210526316,13.99153684201213,1828.496174156462,26.151286319794764,9.519650642644373e-06,,,,,,,,,,,,,,,,,,81.5096,0.0,2,FTT_USDT,gate-io,gate-io/FTT_USDT
3,2022-11-01 02:29:30.000000000,26.200133333333333,26.24771666666667,1034.5498633403834,4233.540713340383,493.5024221036834,1995.3617221036834,0.04758333333333323,5268.090576680767,2488.8641442073667,2779.2264324734,26.223925,22.712000000000007,595.9920401538462,5.846153846153846,21.74815384615385,570.7025996923077,5.076923076923077,0.17215384615384657,22.0202769229838,2888.4982089256932,26.225169026619366,6.055945403878376e-06,,,,,,,,,,,,,,,,,,81.5096,0.0,3,FTT_USDT,gate-io,gate-io/FTT_USDT
4,2022-11-01 03:29:30.000000000,26.261033333333334,26.285466666666665,1180.4316306340666,5931.7094806340665,625.36952294705,2228.5627396137165,0.02443333333333295,7112.1411112681335,2853.932262560767,4258.208848707366,26.27325,9.613846153846154,252.97372569230768,3.076923076923077,6.140461538461539,161.72787569230772,2.4615384615384617,1.3200000000000005,9.49070769221456,1249.2689741564623,26.296721805085966,1.2101536365956505e-05,,,,,,,,,,,,,,,,,,81.5096,0.0,4,FTT_USDT,gate-io,gate-io/FTT_USDT
5,2022-11-01 04:29:30.000000000,26.213783333333332,26.236766666666664,1431.2156,4800.300866666667,604.9668551081833,2144.103088441517,0.02298333333333342,6231.516466666667,2749.0699435497004,3482.4465231169665,26.225275,11.1974,293.6415745,4.0,6.940099999999999,181.9879894,3.2,-0.5126000000000004,10.380339999906868,1360.9752456564622,26.224304035622673,5.893346993534851e-06,,,,,,,,,,,,,,,,,,81.5096,0.0,5,FTT_USDT,gate-io,gate-io/FTT_USDT
6,2022-11-01 05:29:30.000000000,26.248749999999998,26.27603333333333,1419.7509833333331,5042.7911,585.3325125236667,1792.3733625236669,0.027283333333332892,6462.542083333334,2377.705875047334,4084.836208286,26.262391666666666,9.753454545454543,256.04001563636365,6.0,8.470727272727272,222.37899654545453,5.363636363636363,-0.3618181818181819,10.70783636354323,1405.307203792826,26.260318651412412,1.7432869750480812e-05,,,,,,,,,,,,,,,,,,81.5096,0.0,6,FTT_USDT,gate-io,gate-io/FTT_USDT
7,2022-11-01 06:29:30.000000000,26.340633333333336,26.368499999999997,1728.3740750563334,6119.788875056333,483.39344453673334,1734.0806445367334,0.027866666666666335,7848.162950112667,2217.474089073467,5630.688861039201,26.354566666666667,24.945821234285717,658.4286123748243,5.619047619047619,9.935384495714285,261.82089781070187,4.190476190476191,1.0139047619047599,24.614527574192586,3248.194761435774,26.34469118119678,4.188332043444886e-05,,,,,,,,,,,,,,,,,,81.5096,0.0,7,FTT_USDT,gate-io,gate-io/FTT_USDT
8,2022-11-01 07:29:30.000000000,26.25655,26.284783333333333,1580.8395500000001,5654.526083333333,632.0594416532666,2082.1147955196,0.028233333333333208,7235.365633333334,2714.174237172867,4521.191396160467,26.270666666666667,341.83974999999987,8968.127685125,19.375,277.96387500000037,7292.4071722500075,17.75,-1.2367499999999503,342.17954792865675,44886.169367312155,26.235625838931846,8.735649877262712e-06,,,,,,,,,,,,,,,,,,81.5096,0.0,8,FTT_USDT,gate-io,gate-io/FTT_USDT
9,2022-11-01 08:29:30.000000000,26.17185,26.20296666666667,1138.0364498851334,4967.025149885133,530.6114660479667,2277.0824693813,0.031116666666667046,6105.061599770267,2807.6939354292667,3297.367664341,26.187408333333334,9.261866666666666,242.7443192,3.2,6.9044,181.04977053333334,2.6666666666666665,-0.12240000000000031,9.983999999906867,1308.3590829564623,26.193936429944205,5.243844510346312e-06,,,,,,,,,,,,,,,,,,81.5096,0.0,9,FTT_USDT,gate-io,gate-io/FTT_USDT
10,2022-11-01 09:29:30.000000000,26.139433333333333,26.166999999999998,1272.55840224255,4666.203418909217,586.6739685838334,2088.6389742658666,0.02756666666666632,5938.7618211517665,2675.3129428497,3263.4488783020665,26.153216666666665,18.99595305833333,496.65440138675007,5.333333333333333,13.225619725,345.84385963675,3.5,-0.06158333333333307,18.4940530582402,2417.7550298402125,26.156881943467123,1.0936126777145893e-05,,,,,,,,,,,,,390.14,390.39,387.74,388.04,7459033.0,81.5096,0.0,10,FTT_USDT,gate-io,gate-io/FTT_USDT
11,2022-11-01 10:29:30.000000000,26.18065,26.208583333333333,1643.8882289307835,5169.925528930783,668.86317121,2093.327860944584,0.027933333333333376,6813.813757861567,2762.1910321545834,4051.622725706983,26.194616666666665,27.138315789473687,712.2207595789474,5.473684210526316,24.497157894736844,642.6683462105264,4.631578947368421,0.8458947368421037,27.153494736748975,3562.4152975248835,26.191106955940782,1.9577412070400374e-05,,,,,,,,,,,,,388.12,388.4,383.58,384.01,14288966.0,81.5096,0.0,11,FTT_USDT,gate-io,gate-io/FTT_USDT
12,2022-11-01 11:29:30.000000000,26.124033333333333,26.151933333333332,1449.0908092133834,4618.357242546716,645.46945,2095.1117833333333,0.027899999999999585,6067.4480517601005,2740.5812333333333,3326.8668184267667,26.137983333333334,7.617733333333333,199.09704933333333,3.066666666666667,5.068533333333334,132.4957824,2.533333333333333,-0.9309333333333335,8.281013333240201,1082.9941682897957,26.14457720133258,6.9554211669111875e-06,,,,,,,,,,,,,384.01,384.82,383.29,384.54,7807397.0,81.5096,0.0,12,FTT_USDT,gate-io,gate-io/FTT_USDT
13,2022-11-01 12:29:30.000000000,26.096733333333336,26.127599999999997,1576.8992507025334,5190.4077673692,636.3602253208833,2362.8719419875497,0.03086666666666651,6767.307018071733,2999.232167308433,3768.0748507633,26.112166666666667,6.1565,160.77848766666668,2.6666666666666665,3.703333333333333,96.70754733333332,2.1666666666666665,0.4081666666666668,4.860766666573535,634.5978613231289,26.104432394626354,1.1387598152674347e-05,,,,,,2.65,2.51,4.54,4.27,4.07,4.14,25.81,384.53,386.02,383.97,384.73,6861108.0,81.5096,0.0,13,FTT_USDT,gate-io,gate-io/FTT_USDT
14,2022-11-01 13:29:30.000000000,25.996583333333334,26.030783333333332,1737.3380333333334,5359.551183333333,829.4073106838666,1995.6880851905335,0.03420000000000019,7096.8892166666665,2825.0953958744003,4271.793820792267,26.013683333333333,18.935904761904762,490.22362342857144,5.523809523809524,11.341428571428573,294.04029980952384,3.5238095238095237,1.192380952380952,17.977390476097344,2328.819104727891,25.973602557733166,1.923238443039456e-05,,,,,,2.65125,2.5108333333333333,4.542916666666667,4.271249999999999,4.07125,4.140416666666666,25.812083333333334,384.73,385.45,384.27,385.09,4554927.0,81.5096,0.0,14,FTT_USDT,gate-io,gate-io/FTT_USDT
15,2022-11-01 14:29:30.000000000,25.692933333333333,25.734883333333336,1673.9432000000002,4855.2301,697.3951541537666,2409.2820541537667,0.04195000000000012,6529.1732999999995,3106.6772083075334,3422.496091692467,25.713908333333332,8.929142857142859,229.48435028571427,3.4285714285714284,5.4427142857142865,139.92471671428572,2.142857142857143,-2.233,11.19362857133544,1440.4100415850337,25.710401182643523,1.8220827863404868e-05,,,,,,2.6525,2.5116666666666663,4.545833333333333,4.2725,4.0725,4.140833333333333,25.814166666666665,385.08,385.55,384.27,385.39,5303630.0,81.5096,0.0,15,FTT_USDT,gate-io,gate-io/FTT_USDT
16,2022-11-01 15:29:30.000000000,25.684633333333334,25.71555,1275.7847720964335,4648.441988763099,662.2980513090832,2065.32076797575,0.030916666666666568,5924.226760859533,2727.6188192848335,3196.6079415747,25.700091666666665,10.76552380952381,276.585462,2.9523809523809526,8.880190476190476,228.203704,2.380952380952381,0.19399999999999962,10.667714285621154,1370.3136052993195,25.697877315475694,4.453843876148852e-06,,,,,,2.65375,2.5124999999999997,4.54875,4.27375,4.07375,4.141249999999999,25.81625,385.39,385.8,384.48,384.54,13527636.0,81.5096,0.0,16,FTT_USDT,gate-io,gate-io/FTT_USDT
17,2022-11-01 16:29:30.000000000,25.67438333333333,25.704066666666666,1597.2820666666667,4324.989166666667,622.6086668400001,2297.24911684,0.029683333333333204,5922.271233333333,2919.8577836800005,3002.413449653333,25.689225,4.4094,113.2344588,2.9,4.0054,102.8645156,2.3,0.14980000000000002,4.44285999990687,570.6269106564622,25.68527854024927,5.505699068170057e-05,,,,,,2.655,2.513333333333333,4.551666666666667,4.2749999999999995,4.075,4.141666666666667,25.81833333333333,385.3072222222222,385.7033333333333,384.365,384.42333333333335,13007947.5,81.5096,0.0,17,FTT_USDT,gate-io,gate-io/FTT_USDT
18,2022-11-01 17:29:30.000000000,25.68785,25.715483333333335,1310.4918333333333,4856.966716666667,709.0781253821666,2203.4771587155,0.027633333333333666,6167.458549999999,2912.555284097667,3254.9032659023333,25.701666666666664,13.025,334.93718283333334,3.3333333333333335,11.909166666666666,306.227907,3.1666666666666665,2.152333333333334,10.790799999906868,1386.8259069897956,25.691956200133095,2.226237871577354e-05,,,,,,2.65625,2.5141666666666667,4.554583333333333,4.276249999999999,4.07625,4.142083333333333,25.820416666666667,385.22444444444443,385.6066666666667,384.25,384.3066666666667,12488259.0,81.5096,0.0,18,FTT_USDT,gate-io,gate-io/FTT_USDT
19,2022-11-01 18:29:30.000000000,25.77065,25.79371666666667,1289.6334,4216.8632333333335,660.3078726898167,2324.85634288945,0.023066666666666392,5506.496633333333,2985.1642155792665,2521.3324177540667,25.782183333333332,6.901094947368421,177.89151965957893,2.8421052631578947,6.715473684210526,173.10564663157894,2.4210526315789473,-0.6088421052631585,7.823158105170026,1007.8453251911989,25.777654301609125,1.0468241448059599e-05,,,,,,2.6574999999999998,2.5149999999999997,4.5575,4.2775,4.077500000000001,4.1425,25.822499999999998,385.14166666666665,385.51,384.135,384.19,11968570.5,81.5096,0.0,19,FTT_USDT,gate-io,gate-io/FTT_USDT
20,2022-11-01 19:29:30.000000000,25.813133333333333,25.835016666666668,1590.1059833333334,4747.035166666667,448.85548490708334,1635.6400515737498,0.021883333333333383,6337.1411499999995,2084.495536480833,4252.645613519167,25.824075,2.0178461538461536,52.11563692307693,2.3076923076923075,1.8843076923076922,48.66874215384616,2.1538461538461537,-1.643846153846154,3.3678769229837915,434.51865292569295,25.824228349869834,1.3807840451632443e-05,,,,,,2.65875,2.515833333333333,4.560416666666667,4.27875,4.07875,4.142916666666666,25.824583333333333,385.0588888888889,385.41333333333336,384.02000000000004,384.0733333333333,11448882.0,81.5096,0.0,20,FTT_USDT,gate-io,gate-io/FTT_USDT
