id,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25,spread,total_bid_volume,total_ask_volume,volume_imbalance,average_price,amount,volume,number_trades,amount_buy,volume_buy,number_trades_buy,price_diff,rolling_mean_price,rolling_volume,vwap,amihud,ask_amount,ask_price,bid_price,bid_amount,ask_bid_ratio,T5YIE,T10YIE,DGS2,DGS5,DGS10,DGS30,VIXCLS,sp_open,sp_high,sp_low,sp_close,sp_volume,cmi_value,cmi_volume,timestamp,symbol,exchange,market
1,2022-11-01 00:29:30.000000000,,,,,,,,,,,,7.518341666666666,153881.64695,59.56666666666667,3.8086816666666667,77948.50772666668,28.866666666666667,-2.1369816666666677,14.216818999796999,803621.9938374896,20468.045281949562,5.248837829658573e-07,5.324408333333333,20467.883333333335,20466.883333333335,5.783783333333333,918.1526704207555,,,,,,,,,,,,,81.5096,0.0,1,BTC/USD,ftx,ftx/BTC/USD
2,2022-11-01 01:29:30.000000000,,,,,,,,,,,,9.134726666666669,187360.46173,64.36666666666666,4.761401666666667,97666.989575,37.483333333333334,0.07345999999999989,9.01211866646367,924222.5994284729,20498.36008108291,1.153613249343187e-08,4.847136666666667,20499.35,20498.35,7.915303333333333,2899.5261198045932,,,,,,,,,,,,,81.5096,0.0,2,BTC/USD,ftx,ftx/BTC/USD
3,2022-11-01 02:29:30.000000000,,,,,,,,,,,,6.33489,130057.83237666666,52.416666666666664,3.2203016666666664,66114.83940833334,34.0,-0.049659999999999864,6.394379666463667,656350.1385618063,20524.181866307794,1.221407131532275e-08,4.264076666666666,20525.066666666666,20524.066666666666,5.217225,4.3498148466334445,,,,,,,,,,,,,81.5096,0.0,3,BTC/USD,ftx,ftx/BTC/USD
4,2022-11-01 03:29:30.000000000,,,,,,,,,,,,9.640286666666665,197733.47882833338,74.9,5.616285,115155.72328333334,36.916666666666664,0.18436000000000016,9.408939666463665,965018.4494351399,20508.90954095258,2.2283181531071074e-09,6.0883199999999995,20508.333333333332,20507.316666666666,5.737665000000001,109.52129271700088,,,,,,,,,,,,,81.5096,0.0,4,BTC/USD,ftx,ftx/BTC/USD
5,2022-11-01 04:29:30.000000000,,,,,,,,,,,,3.509705,71931.10533833335,44.416666666666664,1.710885,35068.32570833333,24.633333333333333,-0.23364666666666656,3.834153333130334,392886.7826751398,20491.22199704322,1.94131082567584e-08,4.62339,20491.733333333334,20490.733333333334,5.56357,7.899593447699794,,,,,,,,,,,,,81.5096,0.0,5,BTC/USD,ftx,ftx/BTC/USD
6,2022-11-01 05:29:30.000000000,,,,,,,,,,,,4.970651666666666,102024.03436333334,47.45,2.674528333333333,54895.41519833334,30.566666666666666,0.00073666666666676,4.8983603331303325,502696.7600601397,20523.80764076704,2.1406894664481062e-08,3.3834533333333336,20524.216666666667,20523.216666666667,9.646481666666666,714.0415985192649,,,,,,,,,,,,,81.5096,0.0,6,BTC/USD,ftx,ftx/BTC/USD
7,2022-11-01 06:29:30.000000000,,,,,,,,,,,,11.252180000000005,231851.766315,97.26666666666667,6.588813333333336,135720.88413166665,62.13333333333333,0.22058499999999964,10.956456999797002,1128736.088263473,20607.279234585727,3.6308288047848705e-09,4.3180016666666665,20607.883333333335,20606.866666666665,7.568569999999999,986.2087628489966,,,,,,,,,,,,,81.5096,0.0,7,BTC/USD,ftx,ftx/BTC/USD
8,2022-11-01 07:29:30.000000000,,,,,,,,,,,,6.633281666666665,136664.47235833333,76.75,3.782396666666666,77933.834425,34.0,-0.17861999999999972,6.959216333130329,716930.1468251398,20596.382128156733,1.2910398214843287e-08,4.737636666666666,20596.233333333334,20595.216666666667,5.183923333333333,42.67213504582223,,,,,,,,,,,,,81.5096,0.0,8,BTC/USD,ftx,ftx/BTC/USD
9,2022-11-01 08:29:30.000000000,,,,,,,,,,,,5.6255966666666675,115933.95092,53.71666666666667,2.5569716666666666,52692.79219,30.75,0.12821166666666647,5.53590233313033,570441.2253618066,20596.67050684385,1.4801745052278197e-08,5.468673333333333,20596.966666666667,20595.966666666667,4.858101666666667,606.0501872238752,,,,,,,,,,,,,81.5096,0.0,9,BTC/USD,ftx,ftx/BTC/USD
10,2022-11-01 09:29:30.000000000,,,,,,,,,,,,18.63514000000001,383840.41770333337,118.55,7.874608333333334,162257.87805333335,61.916666666666664,-0.11028500000000001,18.281587999797008,1882768.2481451402,20588.960151425388,1.125507979712894e-08,4.208496666666666,20589.1,20588.1,4.859768333333333,14.291695949102282,,,,,,,,390.14,390.39,387.74,388.04,7459033.0,81.5096,0.0,10,BTC/USD,ftx,ftx/BTC/USD
11,2022-11-01 10:29:30.000000000,,,,,,,,,,,,7.882419999999998,162534.92689333332,81.75,4.581594999999999,94477.5199533333,49.35,-0.05392,8.310035999796998,856715.0326134732,20618.805841248242,4.504634364824601e-09,4.79266,20618.633333333335,20617.616666666665,6.465251666666666,116.73385706103686,,,,,,,,388.12,388.4,383.58,384.01,14288966.0,81.5096,0.0,11,BTC/USD,ftx,ftx/BTC/USD
12,2022-11-01 11:29:30.000000000,,,,,,,,,,,,8.394953333333335,172391.08096500003,97.91666666666667,3.5193716666666663,72262.36292,49.31666666666667,0.03539333333333293,8.066088666463669,828250.6072918068,20543.267705502993,4.0422611247793066e-09,7.17037,20543.433333333334,20542.433333333334,4.113846666666666,4858.404226818386,,,,,,,,384.01,384.82,383.29,384.54,7807397.0,81.5096,0.0,12,BTC/USD,ftx,ftx/BTC/USD
13,2022-11-01 12:29:30.000000000,,,,,,,,,,,,7.710766666666665,158324.51211,80.53333333333333,4.027343333333333,82697.39882666666,43.4,0.007891666666666453,7.6241979997969995,782706.6473734736,20535.81018085041,8.261544709203046e-09,6.340348333333334,20536.016666666666,20535.016666666666,4.064521666666667,10.805140691160933,2.65,2.51,4.54,4.27,4.07,4.14,25.81,384.53,386.02,383.97,384.73,6861108.0,81.5096,0.0,13,BTC/USD,ftx,ftx/BTC/USD
14,2022-11-01 13:29:30.000000000,,,,,,,,,,,,18.812078333333343,384915.48639499996,153.73333333333332,8.390238333333334,171577.114275,76.51666666666667,0.13712833333333332,19.00617699979701,1944670.414626807,20493.93451221683,2.1093213549658973e-09,6.412755000000001,20493.233333333334,20492.2,6.371431666666667,15.642557469581403,2.65125,2.5108333333333333,4.542916666666667,4.271249999999999,4.07125,4.140416666666666,25.812083333333334,384.73,385.45,384.27,385.09,4554927.0,81.5096,0.0,14,BTC/USD,ftx,ftx/BTC/USD
