id,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25,spread,total_bid_volume,total_ask_volume,volume_imbalance,average_price,amount,volume,number_trades,amount_buy,volume_buy,number_trades_buy,price_diff,rolling_mean_price,rolling_volume,vwap,amihud,ask_amount,ask_price,bid_price,bid_amount,ask_bid_ratio,T5YIE,T10YIE,DGS2,DGS5,DGS10,DGS30,VIXCLS,sp_open,sp_high,sp_low,sp_close,sp_volume,cmi_value,cmi_volume,timestamp,symbol,exchange,market
1,2022-11-01 00:29:30.000000000,,,,,,,,,,,,1065.4572166666667,1675256.3723066668,504.1166666666667,509.9428666666669,801889.1076916667,249.46666666666667,7.130184999999918,1053.8380506664655,8256593.609643375,1571.9851703624438,2.1403305941583182e-07,204.32286666666667,1571.9716666666668,1571.87,190.7256833333333,778.8389133000995,,,,,,,,,,,,,81.5096,0.0,1,ETH-PERP,ftx,ftx/ETH-PERP
2,2022-11-01 01:29:30.000000000,,,,,,,,,,,,756.661933333333,1194150.5689683333,431.98333333333335,429.1976166666663,677429.5611283333,246.36666666666667,0.7687333333333157,758.4538466664649,5984177.390615137,1577.4764182590718,6.521288477681548e-10,175.31085,1577.635,1577.535,179.62096666666667,9.925377842987624,,,,,,,,,,,,,81.5096,0.0,2,ETH-PERP,ftx,ftx/ETH-PERP
3,2022-11-01 02:29:30.000000000,,,,,,,,,,,,1559.7394833333374,2480858.0589933335,527.9833333333333,999.706833333335,1590210.9025133336,317.26666666666665,29.114666666666622,1525.206713333136,12126846.100470139,1586.2375591703324,6.015075106687173e-10,152.29741666666666,1586.335,1586.2350000000001,167.49195,1503.69529559322,,,,,,,,,,,,,81.5096,0.0,3,ETH-PERP,ftx,ftx/ETH-PERP
4,2022-11-01 03:29:30.000000000,,,,,,,,,,,,1474.0129000000045,2346326.238113333,571.4166666666666,645.3166833333328,1026649.2590033335,271.98333333333335,-33.829633333333256,1510.353189999803,12022922.921601802,1589.2331076101887,3.6378432219322175e-10,239.50666666666666,1589.1766666666667,1589.0766666666668,147.2499,19.312770968006692,,,,,,,,,,,,,81.5096,0.0,4,ETH-PERP,ftx,ftx/ETH-PERP
5,2022-11-01 04:29:30.000000000,,,,,,,,,,,,594.3709666666671,943369.9431683338,362.3333333333333,280.3180666666663,445157.64961000026,188.68333333333334,-4.965166666666663,604.7807733331321,4799422.59442014,1587.412312842873,9.934110206670974e-10,152.00975,1587.4850000000001,1587.385,174.73233333333334,11.364070355963877,,,,,,,,,,,,,81.5096,0.0,5,ETH-PERP,ftx,ftx/ETH-PERP
6,2022-11-01 05:29:30.000000000,,,,,,,,,,,,747.7273666666667,1189925.475711667,345.75,390.8343333333334,622086.5849733336,176.78333333333333,3.962766666666668,738.3370199997986,5875005.932025139,1591.1013282120018,7.772403638819893e-10,165.96221666666668,1591.1233333333332,1591.0233333333333,213.11995,41.740933329625605,,,,,,,,,,,,,81.5096,0.0,6,ETH-PERP,ftx,ftx/ETH-PERP
7,2022-11-01 06:29:30.000000000,,,,,,,,,,,,846.4302833333329,1351306.4690066676,457.1166666666667,556.3621,888216.2917733334,253.83333333333334,2.5132333333332997,845.5690566664649,6749366.027100141,1595.7168901311572,8.565222979195172e-10,121.81054999999999,1595.785,1595.6850000000002,214.84369999999998,2151.9038426198217,,,,,,,,,,,,,81.5096,0.0,7,ETH-PERP,ftx,ftx/ETH-PERP
8,2022-11-01 07:29:30.000000000,,,,,,,,,,,,843.3280666666658,1341672.1659683331,459.01666666666665,464.7878999999992,739600.39281,233.4,19.468949999999975,824.9394966664644,6562351.23685347,1591.3451690036086,5.767861226011431e-10,130.97515,1591.3383333333334,1591.2383333333335,170.8383333333333,1394.6808482159609,,,,,,,,,,,,,81.5096,0.0,8,ETH-PERP,ftx,ftx/ETH-PERP
9,2022-11-01 08:29:30.000000000,,,,,,,,,,,,415.1580833333327,660188.230945,318.1666666666667,222.37639999999962,353740.1483333334,165.76666666666668,-25.77494999999993,441.97449666646446,3514270.1397301373,1589.4739878254904,9.42609294195414e-10,114.64916666666666,1589.4516666666668,1589.3516666666667,170.87118333333333,298.9816085197706,,,,,,,,,,,,,81.5096,0.0,9,ETH-PERP,ftx,ftx/ETH-PERP
10,2022-11-01 09:29:30.000000000,,,,,,,,,,,,1612.1513666666726,2576831.36292,711.4166666666666,884.3019833333366,1413446.9046683325,387.8833333333333,6.938666666666598,1596.5190766664714,12759014.142078472,1593.9169465978875,5.36627530963341e-10,148.10075,1593.8783333333333,1593.7766666666669,177.97783333333334,229.74537444028354,,,,,,,,390.14,390.39,387.74,388.04,7459033.0,81.5096,0.0,10,ETH-PERP,ftx,ftx/ETH-PERP
11,2022-11-01 10:29:30.000000000,,,,,,,,,,,,1125.4384833333322,1804019.558401667,604.05,605.6872999999989,971021.5899966665,324.43333333333334,15.792083333333414,1116.8415499997973,8950223.882578472,1603.2175915053797,4.1484063731368877e-10,122.41695,1603.21,1603.1100000000001,305.1274,4.63956842376877,,,,,,,,388.12,388.4,383.58,384.01,14288966.0,81.5096,0.0,11,ETH-PERP,ftx,ftx/ETH-PERP
12,2022-11-01 11:29:30.000000000,,,,,,,,,,,,1491.9949500000025,2377738.8163683335,701.25,645.8109666666658,1028946.5924150002,319.46666666666664,-18.138916666666674,1501.5857533331339,11967253.105761807,1593.0644159563979,4.782819639573931e-10,165.1223,1593.0600000000002,1592.96,174.52031666666664,3767.3834573590807,,,,,,,,384.01,384.82,383.29,384.54,7807397.0,81.5096,0.0,12,ETH-PERP,ftx,ftx/ETH-PERP
13,2022-11-01 12:29:30.000000000,,,,,,,,,,,,915.3414166666657,1458536.185035,468.31666666666666,531.9989833333328,847949.3323583335,263.6166666666667,22.33469999999993,873.966756666464,6961879.839635139,1593.3076326338498,4.979312102749117e-10,190.58536666666666,1593.4266666666667,1593.325,164.49896666666666,1016.9832388980136,2.65,2.51,4.54,4.27,4.07,4.14,25.81,384.53,386.02,383.97,384.73,6861108.0,81.5096,0.0,13,ETH-PERP,ftx,ftx/ETH-PERP
14,2022-11-01 13:29:30.000000000,,,,,,,,,,,,1983.9840000000033,3142319.589611666,624.4,852.6869833333334,1350934.9119283333,278.4,-2.444883333333314,2002.6912499998014,15864609.124910137,1588.7462171301024,3.9542495919256634e-10,160.79170000000002,1588.6166666666666,1588.5166666666667,169.27541666666667,2916.2747265820844,2.65125,2.5108333333333333,4.542916666666667,4.271249999999999,4.07125,4.140416666666666,25.812083333333334,384.73,385.45,384.27,385.09,4554927.0,81.5096,0.0,14,ETH-PERP,ftx,ftx/ETH-PERP
