,exchange,symbol,timestamp,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25
0,okex,BTC-USDT,1667260859985000,2022-11-01T00:00:00.000000,20477.0,20477.1,0.23475235,2.87973894,10.90365288,16.599022979999997
1,okex,BTC-USDT,1667260919975000,2022-11-01T00:01:00.000000,20468.4,20468.5,7.595954109999999,15.039629849999995,0.55523825,2.65387948
2,okex,BTC-USDT,1667260979995000,2022-11-01T00:02:00.000000,20466.6,20466.7,0.76829088,7.354544339999999,2.37553896,10.57453017
3,okex,BTC-USDT,1667261039995000,2022-11-01T00:03:00.000000,20476.6,20476.7,0.7967964599999999,7.387294779999999,6.74212205,9.73191765
4,okex,BTC-USDT,1667261099995000,2022-11-01T00:04:00.000000,20478.4,20478.5,3.4812829399999994,7.295720849999998,0.3086064,2.62705488
5,okex,BTC-USDT,1667261159975000,2022-11-01T00:05:00.000000,20459.5,20459.6,2.98354794,9.66615102,0.50475687,6.594685
6,okex,BTC-USDT,1667261219995000,2022-11-01T00:06:00.000000,20460.7,20460.8,7.882862849999999,12.763911159999996,0.0990576599999999,8.10207244
7,okex,BTC-USDT,1667261279995000,2022-11-01T00:07:00.000000,20459.4,20459.5,0.06636784,2.5190615999999992,16.426338630000004,26.503078440000007
8,okex,BTC-USDT,1667261339955000,2022-11-01T00:08:00.000000,20467.4,20467.5,0.3097683699999999,3.87869363,8.580976430000002,10.40138613
9,okex,BTC-USDT,1667261399844000,2022-11-01T00:09:00.000000,20471.8,20471.9,0.52241393,3.2922169800000005,5.5866517600000005,10.40646185
10,okex,BTC-USDT,1667261459974000,2022-11-01T00:10:00.000000,20472.6,20472.7,10.09760215,17.561393019999997,0.24531283,2.92671707
11,okex,BTC-USDT,1667261519934000,2022-11-01T00:11:00.000000,20469.4,20469.5,0.25493659,6.536443739999999,7.803344959999999,10.434138810000002
12,okex,BTC-USDT,1667261579994000,2022-11-01T00:12:00.000000,20497.3,20497.4,0.67000615,5.470236859999999,3.90840295,8.04043481
13,okex,BTC-USDT,1667261639994000,2022-11-01T00:13:00.000000,20494.3,20494.4,0.40641557,1.789052,8.194201399999999,13.862846080000002
14,okex,BTC-USDT,1667261699984000,2022-11-01T00:14:00.000000,20489.0,20489.1,0.37743572,3.57976448,4.34350703,12.199388310000002
15,okex,BTC-USDT,1667261759974000,2022-11-01T00:15:00.000000,20486.9,20487.0,0.23236992,3.1378213600000007,4.331667309999999,7.534229979999998
16,okex,BTC-USDT,1667261819994000,2022-11-01T00:16:00.000000,20488.8,20488.9,0.06321107,2.0169959100000003,15.475491449999998,21.700251089999995
17,okex,BTC-USDT,1667261879994000,2022-11-01T00:17:00.000000,20485.8,20485.9,0.6277754,2.20820398,1.56798677,5.4544171
18,okex,BTC-USDT,1667261939834000,2022-11-01T00:18:00.000000,20478.2,20478.3,0.4025089399999999,2.04132691,1.69644513,10.24346125
19,okex,BTC-USDT,1667261999994000,2022-11-01T00:19:00.000000,20478.0,20478.1,0.4322585499999999,1.04312824,3.38036759,14.50882505
20,okex,BTC-USDT,1667262059964000,2022-11-01T00:20:00.000000,20481.9,20482.0,3.74149713,6.248207800000002,2.45005845,8.047258630000002
21,okex,BTC-USDT,1667262119994000,2022-11-01T00:21:00.000000,20481.8,20481.9,2.6197390200000004,9.06959851,0.92437435,9.061584090000002
22,okex,BTC-USDT,1667262179964000,2022-11-01T00:22:00.000000,20478.9,20479.0,0.47696462,3.47216802,6.15910831,10.62990163
23,okex,BTC-USDT,1667262239974000,2022-11-01T00:23:00.000000,20475.3,20475.4,10.98340073,18.76508663,0.22395021,6.5239882300000005
