,time,exchange,symbol,ask_amount,ask_price,bid_price,bid_amount
0,2022-11-01T00:00:00.000000,ftx,ETH/USD,60.625,1571.5,1571.4,1.101
1,2022-11-01T00:01:00.000000,ftx,ETH/USD,5.14,1570.7,1570.6,7.349
2,2022-11-01T00:02:00.000000,ftx,ETH/USD,1.574,1570.5,1570.4,17.808
3,2022-11-01T00:03:00.000000,ftx,ETH/USD,44.518,1572.5,1572.4,0.002
4,2022-11-01T00:04:00.000000,ftx,ETH/USD,1.662,1572.8,1572.7,8.303
5,2022-11-01T00:05:00.000000,ftx,ETH/USD,4.654,1570.7,1570.6,19.895
6,2022-11-01T00:06:00.000000,ftx,ETH/USD,0.007,1570.0,1569.9,36.92
7,2022-11-01T00:07:00.000000,ftx,ETH/USD,60.159,1569.6,1569.5,0.151
8,2022-11-01T00:08:00.000000,ftx,ETH/USD,22.18,1571.0,1570.9,0.007
9,2022-11-01T00:09:00.000000,ftx,ETH/USD,14.341,1571.3,1571.2,2.135
10,2022-11-01T00:10:00.000000,ftx,ETH/USD,5.021,1572.2,1572.1,41.925
11,2022-11-01T00:11:00.000000,ftx,ETH/USD,4.3,1571.0,1570.9,97.173
12,2022-11-01T00:12:00.000000,ftx,ETH/USD,33.071,1575.3,1575.2,0.499
13,2022-11-01T00:13:00.000000,ftx,ETH/USD,2.108,1575.1,1575.0,6.268
14,2022-11-01T00:14:00.000000,ftx,ETH/USD,5.258,1574.2,1574.1,22.752
15,2022-11-01T00:15:00.000000,ftx,ETH/USD,55.358,1574.3,1574.2,0.003
16,2022-11-01T00:16:00.000000,ftx,ETH/USD,0.089,1574.1,1574.0,55.931
17,2022-11-01T00:17:00.000000,ftx,ETH/USD,12.476,1574.1,1574.0,3.493
18,2022-11-01T00:18:00.000000,ftx,ETH/USD,0.378,1573.0,1572.9,55.339
19,2022-11-01T00:19:00.000000,ftx,ETH/USD,41.458,1573.2,1573.1,17.513
20,2022-11-01T00:20:00.000000,ftx,ETH/USD,3.329,1574.6,1574.5,38.717
21,2022-11-01T00:21:00.000000,ftx,ETH/USD,52.474,1574.0,1573.9,0.008
22,2022-11-01T00:22:00.000000,ftx,ETH/USD,0.472,1574.0,1573.9,56.324
23,2022-11-01T00:23:00.000000,ftx,ETH/USD,0.001,1573.3,1573.2,79.568
24,2022-11-01T00:24:00.000000,ftx,ETH/USD,101.351,1572.1,1572.0,7.699
25,2022-11-01T00:25:00.000000,ftx,ETH/USD,26.012,1570.9,1570.8,0.999
26,2022-11-01T00:26:00.000000,ftx,ETH/USD,16.851,1571.0,1570.9,1.915
27,2022-11-01T00:27:00.000000,ftx,ETH/USD,29.009,1572.0,1571.9,26.11
28,2022-11-01T00:28:00.000000,ftx,ETH/USD,3.093,1571.8,1571.7,42.488
29,2022-11-01T00:29:00.000000,ftx,ETH/USD,20.851,1570.8,1570.7,0.009
30,2022-11-01T00:30:00.000000,ftx,ETH/USD,53.424,1569.8,1569.7,0.002
31,2022-11-01T00:31:00.000000,ftx,ETH/USD,0.002,1570.2,1570.1,39.832
32,2022-11-01T00:32:00.000000,ftx,ETH/USD,1.855,1570.3,1570.2,47.402
33,2022-11-01T00:33:00.000000,ftx,ETH/USD,0.845,1570.4,1570.3,53.252
34,2022-11-01T00:34:00.000000,ftx,ETH/USD,39.831,1570.6,1570.5,0.016
35,2022-11-01T00:35:00.000000,ftx,ETH/USD,38.949,1571.3,1571.2,5.001
36,2022-11-01T00:36:00.000000,ftx,ETH/USD,33.701,1571.9,1571.8,4.245
37,2022-11-01T00:37:00.000000,ftx,ETH/USD,24.458,1572.8,1572.7,0.01
38,2022-11-01T00:38:00.000000,ftx,ETH/USD,17.345,1573.6,1573.5,37.971
39,2022-11-01T00:39:00.000000,ftx,ETH/USD,36.004,1574.3,1574.2,0.416
40,2022-11-01T00:40:00.000000,ftx,ETH/USD,2.148,1573.4,1573.3,35.996
41,2022-11-01T00:41:00.000000,ftx,ETH/USD,21.764,1572.9,1572.8,17.383
42,2022-11-01T00:42:00.000000,ftx,ETH/USD,0.018,1573.4,1573.3,70.773
43,2022-11-01T00:43:00.000000,ftx,ETH/USD,52.731,1573.5,1573.4,4.1
44,2022-11-01T00:44:00.000000,ftx,ETH/USD,2.147,1572.7,1572.6,0.021
45,2022-11-01T00:45:00.000000,ftx,ETH/USD,0.977,1573.0,1572.9,26.304
46,2022-11-01T00:46:00.000000,ftx,ETH/USD,67.815,1572.5,1572.4,0.003
47,2022-11-01T00:47:00.000000,ftx,ETH/USD,2.821,1572.8,1572.7,52.855
48,2022-11-01T00:48:00.000000,ftx,ETH/USD,5.048,1571.2,1571.1,61.987
49,2022-11-01T00:49:00.000000,ftx,ETH/USD,34.556,1571.1,1571.0,10.771
50,2022-11-01T00:50:00.000000,ftx,ETH/USD,1.078,1571.5,1571.4,30.463
51,2022-11-01T00:51:00.000000,ftx,ETH/USD,56.513,1571.4,1571.3,3.919
52,2022-11-01T00:52:00.000000,ftx,ETH/USD,22.314,1570.7,1570.6,15.872
53,2022-11-01T00:53:00.000000,ftx,ETH/USD,59.122,1570.1,1570.0,0.096
54,2022-11-01T00:54:00.000000,ftx,ETH/USD,6.632,1570.9,1570.8,32.395
55,2022-11-01T00:55:00.000000,ftx,ETH/USD,8.02,1570.9,1570.8,0.323
56,2022-11-01T00:56:00.000000,ftx,ETH/USD,14.755,1569.5,1569.4,13.051
57,2022-11-01T00:57:00.000000,ftx,ETH/USD,55.032,1570.1,1570.0,0.001
58,2022-11-01T00:58:00.000000,ftx,ETH/USD,0.705,1570.6,1570.5,62.326
59,2022-11-01T00:59:00.000000,ftx,ETH/USD,72.872,1570.2,1570.1,2.578
60,2022-11-01T01:00:00.000000,ftx,ETH/USD,0.108,1570.7,1570.6,51.051
61,2022-11-01T01:01:00.000000,ftx,ETH/USD,33.079,1570.2,1570.1,1.161
62,2022-11-01T01:02:00.000000,ftx,ETH/USD,30.429,1569.7,1569.6,2.148
63,2022-11-01T01:03:00.000000,ftx,ETH/USD,0.001,1570.8,1570.7,51.905
64,2022-11-01T01:04:00.000000,ftx,ETH/USD,12.01,1571.0,1570.9,0.553
65,2022-11-01T01:05:00.000000,ftx,ETH/USD,44.668,1571.5,1571.3,0.001
66,2022-11-01T01:06:00.000000,ftx,ETH/USD,16.45,1571.2,1571.1,6.935
67,2022-11-01T01:07:00.000000,ftx,ETH/USD,2.147,1571.1,1571.0,39.496
68,2022-11-01T01:08:00.000000,ftx,ETH/USD,2.0,1570.1,1570.0,81.214
69,2022-11-01T01:09:00.000000,ftx,ETH/USD,1.595,1571.2,1571.1,68.671
70,2022-11-01T01:10:00.000000,ftx,ETH/USD,1.31,1572.0,1571.9,37.259
71,2022-11-01T01:11:00.000000,ftx,ETH/USD,16.66,1572.5,1572.4,2.308
72,2022-11-01T01:12:00.000000,ftx,ETH/USD,19.548,1574.2,1574.1,0.58
