,time,exchange,symbol,ask_amount,ask_price,bid_price,bid_amount
36,2022-11-01T00:36:00.000000,ftx,SOL/USD,171.59,32.66,32.6575,9.0
37,2022-11-01T00:37:00.000000,ftx,SOL/USD,282.48,32.705,32.7025,13.11
38,2022-11-01T00:38:00.000000,ftx,SOL/USD,10.0,32.7,32.6975,382.85
39,2022-11-01T00:39:00.000000,ftx,SOL/USD,30.55,32.7375,32.73,322.08
40,2022-11-01T00:40:00.000000,ftx,SOL/USD,10.01,32.725,32.7225,10.0
41,2022-11-01T00:41:00.000000,ftx,SOL/USD,177.56,32.7225,32.72,1.33
42,2022-11-01T00:42:00.000000,ftx,SOL/USD,0.39,32.7375,32.735,260.75
43,2022-11-01T00:43:00.000000,ftx,SOL/USD,275.5,32.7575,32.755,0.02
44,2022-11-01T00:44:00.000000,ftx,SOL/USD,72.19,32.7475,32.745,10.0
45,2022-11-01T00:45:00.000000,ftx,SOL/USD,10.02,32.7475,32.745,75.02
46,2022-11-01T00:46:00.000000,ftx,SOL/USD,75.0,32.705,32.7025,0.07
47,2022-11-01T00:47:00.000000,ftx,SOL/USD,416.86,32.7275,32.725,10.0
48,2022-11-01T00:48:00.000000,ftx,SOL/USD,215.47,32.715,32.7125,0.02
49,2022-11-01T00:49:00.000000,ftx,SOL/USD,75.03,32.7425,32.74,9.5
50,2022-11-01T00:50:00.000000,ftx,SOL/USD,0.02,32.735,32.7325,304.66
51,2022-11-01T00:51:00.000000,ftx,SOL/USD,365.54,32.7375,32.735,0.01
52,2022-11-01T00:52:00.000000,ftx,SOL/USD,0.02,32.695,32.6925,0.02
53,2022-11-01T00:53:00.000000,ftx,SOL/USD,10.0,32.6575,32.655,73.1
54,2022-11-01T00:54:00.000000,ftx,SOL/USD,474.68,32.68,32.6775,1.52
55,2022-11-01T00:55:00.000000,ftx,SOL/USD,5.27,32.69,32.6875,122.97
56,2022-11-01T00:56:00.000000,ftx,SOL/USD,546.57,32.635,32.6325,10.06
57,2022-11-01T00:57:00.000000,ftx,SOL/USD,75.0,32.63,32.6275,0.02
58,2022-11-01T00:58:00.000000,ftx,SOL/USD,22.32,32.66,32.655,65.02
59,2022-11-01T00:59:00.000000,ftx,SOL/USD,375.33,32.6425,32.64,0.02
60,2022-11-01T01:00:00.000000,ftx,SOL/USD,65.4,32.67,32.6675,10.0
61,2022-11-01T01:01:00.000000,ftx,SOL/USD,0.02,32.6575,32.655,267.93
62,2022-11-01T01:02:00.000000,ftx,SOL/USD,183.9,32.6425,32.64,0.02
63,2022-11-01T01:03:00.000000,ftx,SOL/USD,0.02,32.685,32.6825,121.54
64,2022-11-01T01:04:00.000000,ftx,SOL/USD,65.84,32.7025,32.7,357.67
65,2022-11-01T01:05:00.000000,ftx,SOL/USD,161.54,32.7,32.6975,10.0
66,2022-11-01T01:06:00.000000,ftx,SOL/USD,0.03,32.7125,32.71,428.98
67,2022-11-01T01:07:00.000000,ftx,SOL/USD,15.3,32.7075,32.705,0.03
68,2022-11-01T01:08:00.000000,ftx,SOL/USD,13.24,32.7075,32.705,0.02
69,2022-11-01T01:09:00.000000,ftx,SOL/USD,0.01,32.73,32.7275,265.23
70,2022-11-01T01:10:00.000000,ftx,SOL/USD,0.03,32.7425,32.74,75.0
71,2022-11-01T01:11:00.000000,ftx,SOL/USD,6.09,32.755,32.7525,3.5
72,2022-11-01T01:12:00.000000,ftx,SOL/USD,10.0,32.76,32.7575,10.0
73,2022-11-01T01:13:00.000000,ftx,SOL/USD,129.41,32.75,32.7475,10.0
74,2022-11-01T01:14:00.000000,ftx,SOL/USD,0.02,32.7525,32.75,1.16
75,2022-11-01T01:15:00.000000,ftx,SOL/USD,506.04,32.7425,32.74,0.11
76,2022-11-01T01:16:00.000000,ftx,SOL/USD,9.98,32.7525,32.7475,73.5
77,2022-11-01T01:17:00.000000,ftx,SOL/USD,455.66,32.7375,32.735,0.01
78,2022-11-01T01:18:00.000000,ftx,SOL/USD,10.02,32.73,32.7275,10.01
79,2022-11-01T01:19:00.000000,ftx,SOL/USD,0.07,32.7375,32.735,398.31
80,2022-11-01T01:20:00.000000,ftx,SOL/USD,10.01,32.7425,32.74,65.03
81,2022-11-01T01:21:00.000000,ftx,SOL/USD,0.01,32.7925,32.79,70.02
82,2022-11-01T01:22:00.000000,ftx,SOL/USD,10.02,32.775,32.7725,435.66
83,2022-11-01T01:23:00.000000,ftx,SOL/USD,0.02,32.765,32.7625,270.97
84,2022-11-01T01:24:00.000000,ftx,SOL/USD,10.01,32.7975,32.795,195.43
85,2022-11-01T01:25:00.000000,ftx,SOL/USD,339.2,32.78,32.7775,100.72
86,2022-11-01T01:26:00.000000,ftx,SOL/USD,0.02,32.7925,32.79,65.02
87,2022-11-01T01:27:00.000000,ftx,SOL/USD,10.0,32.815,32.8125,314.65
88,2022-11-01T01:28:00.000000,ftx,SOL/USD,10.01,32.8225,32.82,0.02
89,2022-11-01T01:29:00.000000,ftx,SOL/USD,75.0,32.825,32.8225,8.55
90,2022-11-01T01:30:00.000000,ftx,SOL/USD,0.01,32.8275,32.825,75.02
91,2022-11-01T01:31:00.000000,ftx,SOL/USD,72.51,32.8625,32.86,0.04
92,2022-11-01T01:32:00.000000,ftx,SOL/USD,0.05,32.84,32.8375,75.0
93,2022-11-01T01:33:00.000000,ftx,SOL/USD,10.0,32.8725,32.87,527.44
94,2022-11-01T01:34:00.000000,ftx,SOL/USD,171.56,32.865,32.8625,75.01
95,2022-11-01T01:35:00.000000,ftx,SOL/USD,85.73,32.8575,32.855,3.82
96,2022-11-01T01:36:00.000000,ftx,SOL/USD,0.01,32.8525,32.85,448.88
97,2022-11-01T01:37:00.000000,ftx,SOL/USD,0.07,32.8475,32.845,75.0
98,2022-11-01T01:38:00.000000,ftx,SOL/USD,65.02,32.8425,32.84,241.8
99,2022-11-01T01:39:00.000000,ftx,SOL/USD,0.02,32.83,32.8275,75.03
100,2022-11-01T01:40:00.000000,ftx,SOL/USD,110.71,32.83,32.8275,10.02
101,2022-11-01T01:41:00.000000,ftx,SOL/USD,0.02,32.8375,32.835,0.02
102,2022-11-01T01:42:00.000000,ftx,SOL/USD,105.3,32.8275,32.825,10.0
103,2022-11-01T01:43:00.000000,ftx,SOL/USD,10.08,32.8075,32.805,65.0
104,2022-11-01T01:44:00.000000,ftx,SOL/USD,10.0,32.795,32.7925,75.06
105,2022-11-01T01:45:00.000000,ftx,SOL/USD,0.02,32.805,32.8025,241.41
106,2022-11-01T01:46:00.000000,ftx,SOL/USD,0.03,32.8075,32.805,10.0
107,2022-11-01T01:47:00.000000,ftx,SOL/USD,0.02,32.7925,32.79,0.02
108,2022-11-01T01:48:00.000000,ftx,SOL/USD,19.27,32.815,32.8125,0.02
109,2022-11-01T01:49:00.000000,ftx,SOL/USD,68.1,32.7975,32.795,13.06
110,2022-11-01T01:50:00.000000,ftx,SOL/USD,200.19,32.7975,32.795,10.0
111,2022-11-01T01:51:00.000000,ftx,SOL/USD,436.58,32.7825,32.78,10.45
112,2022-11-01T01:52:00.000000,ftx,SOL/USD,0.03,32.8125,32.81,424.25
113,2022-11-01T01:53:00.000000,ftx,SOL/USD,171.03,32.7925,32.79,0.03
114,2022-11-01T01:54:00.000000,ftx,SOL/USD,425.66,32.775,32.7725,3.21
115,2022-11-01T01:55:00.000000,ftx,SOL/USD,1.99,32.7625,32.76,0.54
116,2022-11-01T01:56:00.000000,ftx,SOL/USD,250.31,32.74,32.7375,167.19
117,2022-11-01T01:57:00.000000,ftx,SOL/USD,443.46,32.7525,32.75,0.02
118,2022-11-01T01:58:00.000000,ftx,SOL/USD,5.67,32.75,32.7475,361.63
119,2022-11-01T01:59:00.000000,ftx,SOL/USD,0.07,32.7825,32.78,932.79
120,2022-11-01T02:00:00.000000,ftx,SOL/USD,15.52,32.76,32.7575,250.17
121,2022-11-01T02:01:00.000000,ftx,SOL/USD,0.02,32.775,32.7725,171.56
122,2022-11-01T02:02:00.000000,ftx,SOL/USD,460.0,32.7725,32.7575,67.57
123,2022-11-01T02:03:00.000000,ftx,SOL/USD,439.06,32.7325,32.73,10.01
124,2022-11-01T02:04:00.000000,ftx,SOL/USD,717.16,32.7275,32.725,0.03
125,2022-11-01T02:05:00.000000,ftx,SOL/USD,129.38,32.785,32.7825,0.01
126,2022-11-01T02:06:00.000000,ftx,SOL/USD,325.79,32.7825,32.78,0.02
127,2022-11-01T02:07:00.000000,ftx,SOL/USD,418.7,32.78,32.7775,0.02
128,2022-11-01T02:08:00.000000,ftx,SOL/USD,345.52,32.7725,32.77,0.02
129,2022-11-01T02:09:00.000000,ftx,SOL/USD,226.89,32.7925,32.79,0.04
130,2022-11-01T02:10:00.000000,ftx,SOL/USD,0.02,32.7875,32.785,10.0
131,2022-11-01T02:11:00.000000,ftx,SOL/USD,79.47,32.7775,32.775,6.91
132,2022-11-01T02:12:00.000000,ftx,SOL/USD,64.39,32.7625,32.76,196.15
133,2022-11-01T02:13:00.000000,ftx,SOL/USD,10.02,32.765,32.7625,62.93
134,2022-11-01T02:14:00.000000,ftx,SOL/USD,65.02,32.7825,32.78,75.01
135,2022-11-01T02:15:00.000000,ftx,SOL/USD,30.53,32.76,32.755,414.6
136,2022-11-01T02:16:00.000000,ftx,SOL/USD,9.32,32.7375,32.735,72.95
137,2022-11-01T02:17:00.000000,ftx,SOL/USD,10.02,32.7425,32.74,262.99
138,2022-11-01T02:18:00.000000,ftx,SOL/USD,396.28,32.7475,32.745,72.94
139,2022-11-01T02:19:00.000000,ftx,SOL/USD,1.72,32.7325,32.73,211.52
140,2022-11-01T02:20:00.000000,ftx,SOL/USD,72.25,32.7425,32.74,73.01
141,2022-11-01T02:21:00.000000,ftx,SOL/USD,579.24,32.7325,32.73,11.01
142,2022-11-01T02:22:00.000000,ftx,SOL/USD,512.77,32.7325,32.7275,0.01
143,2022-11-01T02:23:00.000000,ftx,SOL/USD,10.0,32.7125,32.71,88.47
144,2022-11-01T02:24:00.000000,ftx,SOL/USD,10.02,32.73,32.7275,10.01
145,2022-11-01T02:25:00.000000,ftx,SOL/USD,0.01,32.77,32.7675,62.95
146,2022-11-01T02:26:00.000000,ftx,SOL/USD,192.5,32.75,32.7475,7.94
147,2022-11-01T02:27:00.000000,ftx,SOL/USD,253.37,32.77,32.765,0.01
148,2022-11-01T02:28:00.000000,ftx,SOL/USD,268.55,32.7975,32.795,7.93
149,2022-11-01T02:29:00.000000,ftx,SOL/USD,0.02,32.7775,32.775,62.92
150,2022-11-01T02:30:00.000000,ftx,SOL/USD,0.1,32.8025,32.8,730.58
151,2022-11-01T02:31:00.000000,ftx,SOL/USD,10.03,32.8175,32.8125,72.96
152,2022-11-01T02:32:00.000000,ftx,SOL/USD,25.23,32.82,32.8175,372.3
153,2022-11-01T02:33:00.000000,ftx,SOL/USD,0.02,32.855,32.8525,0.51
154,2022-11-01T02:34:00.000000,ftx,SOL/USD,9.51,32.8775,32.875,606.5
155,2022-11-01T02:35:00.000000,ftx,SOL/USD,0.02,32.9075,32.905,424.21
156,2022-11-01T02:36:00.000000,ftx,SOL/USD,0.01,32.94,32.9375,0.02
157,2022-11-01T02:37:00.000000,ftx,SOL/USD,10.3,32.9675,32.965,470.51
158,2022-11-01T02:38:00.000000,ftx,SOL/USD,9.86,32.95,32.9475,402.58
159,2022-11-01T02:39:00.000000,ftx,SOL/USD,25.18,32.9225,32.92,460.99
160,2022-11-01T02:40:00.000000,ftx,SOL/USD,106.18,32.9675,32.965,585.67
161,2022-11-01T02:41:00.000000,ftx,SOL/USD,83.83,32.97,32.9675,178.75
162,2022-11-01T02:42:00.000000,ftx,SOL/USD,74.78,32.93,32.9275,371.49
163,2022-11-01T02:43:00.000000,ftx,SOL/USD,385.03,32.935,32.9325,44.86
164,2022-11-01T02:44:00.000000,ftx,SOL/USD,87.24,32.93,32.9275,412.83
165,2022-11-01T02:45:00.000000,ftx,SOL/USD,171.8,32.93,32.9275,151.85
166,2022-11-01T02:46:00.000000,ftx,SOL/USD,255.3,32.935,32.9325,9.69
167,2022-11-01T02:47:00.000000,ftx,SOL/USD,365.5,32.955,32.9525,7.91
168,2022-11-01T02:48:00.000000,ftx,SOL/USD,15.17,32.9425,32.94,584.28
169,2022-11-01T02:49:00.000000,ftx,SOL/USD,59.03,32.9725,32.97,191.11
170,2022-11-01T02:50:00.000000,ftx,SOL/USD,10.03,32.9925,32.99,219.98
171,2022-11-01T02:51:00.000000,ftx,SOL/USD,0.03,32.9975,32.995,337.13
172,2022-11-01T02:52:00.000000,ftx,SOL/USD,13.91,32.99,32.9875,68.93
173,2022-11-01T02:53:00.000000,ftx,SOL/USD,9.43,32.9525,32.95,264.8
174,2022-11-01T02:54:00.000000,ftx,SOL/USD,543.58,32.9475,32.945,0.02
175,2022-11-01T02:55:00.000000,ftx,SOL/USD,0.02,32.9225,32.92,211.27
176,2022-11-01T02:56:00.000000,ftx,SOL/USD,0.06,32.9575,32.955,425.09
177,2022-11-01T02:57:00.000000,ftx,SOL/USD,25.17,32.9425,32.94,75.02
178,2022-11-01T02:58:00.000000,ftx,SOL/USD,5.08,32.97,32.9675,402.88
179,2022-11-01T02:59:00.000000,ftx,SOL/USD,0.01,32.9575,32.955,564.71
180,2022-11-01T03:00:00.000000,ftx,SOL/USD,25.18,32.9625,32.96,396.56
181,2022-11-01T03:01:00.000000,ftx,SOL/USD,10.21,33.0025,33.0,0.02
182,2022-11-01T03:02:00.000000,ftx,SOL/USD,0.02,32.99,32.9875,69.16
183,2022-11-01T03:03:00.000000,ftx,SOL/USD,806.81,33.0025,33.0,7.07
184,2022-11-01T03:04:00.000000,ftx,SOL/USD,0.03,32.9725,32.97,588.81
185,2022-11-01T03:05:00.000000,ftx,SOL/USD,0.02,32.96,32.9575,75.01
186,2022-11-01T03:06:00.000000,ftx,SOL/USD,434.84,32.945,32.9425,7.67
187,2022-11-01T03:07:00.000000,ftx,SOL/USD,791.99,32.9525,32.95,7.55
188,2022-11-01T03:08:00.000000,ftx,SOL/USD,0.02,32.955,32.9525,72.59
189,2022-11-01T03:09:00.000000,ftx,SOL/USD,699.38,32.9375,32.935,74.72
190,2022-11-01T03:10:00.000000,ftx,SOL/USD,0.02,32.9475,32.945,9.53
191,2022-11-01T03:11:00.000000,ftx,SOL/USD,140.97,32.9375,32.9325,75.03
192,2022-11-01T03:12:00.000000,ftx,SOL/USD,601.21,32.91,32.9075,10.04
193,2022-11-01T03:13:00.000000,ftx,SOL/USD,139.07,32.9125,32.91,10.05
194,2022-11-01T03:14:00.000000,ftx,SOL/USD,559.84,32.8875,32.885,0.02
195,2022-11-01T03:15:00.000000,ftx,SOL/USD,600.12,32.9025,32.9,10.03
196,2022-11-01T03:16:00.000000,ftx,SOL/USD,764.47,32.8675,32.865,0.11
197,2022-11-01T03:17:00.000000,ftx,SOL/USD,587.19,32.8075,32.805,24.21
198,2022-11-01T03:18:00.000000,ftx,SOL/USD,311.84,32.815,32.8125,1.51
199,2022-11-01T03:19:00.000000,ftx,SOL/USD,330.25,32.8225,32.82,7.65
200,2022-11-01T03:20:00.000000,ftx,SOL/USD,9.21,32.815,32.8125,80.15
201,2022-11-01T03:21:00.000000,ftx,SOL/USD,348.37,32.82,32.8175,0.03
202,2022-11-01T03:22:00.000000,ftx,SOL/USD,359.62,32.8175,32.815,0.01
203,2022-11-01T03:23:00.000000,ftx,SOL/USD,0.02,32.815,32.8125,238.25
204,2022-11-01T03:24:00.000000,ftx,SOL/USD,63.64,32.7975,32.795,65.02
205,2022-11-01T03:25:00.000000,ftx,SOL/USD,626.01,32.785,32.7825,0.02
206,2022-11-01T03:26:00.000000,ftx,SOL/USD,123.43,32.785,32.78,0.02
207,2022-11-01T03:27:00.000000,ftx,SOL/USD,425.17,32.7725,32.77,10.02
208,2022-11-01T03:28:00.000000,ftx,SOL/USD,163.95,32.79,32.7875,0.01
209,2022-11-01T03:29:00.000000,ftx,SOL/USD,720.66,32.7725,32.77,4.11
210,2022-11-01T03:30:00.000000,ftx,SOL/USD,0.04,32.76,32.7575,75.0
211,2022-11-01T03:31:00.000000,ftx,SOL/USD,751.95,32.745,32.7425,8.23
212,2022-11-01T03:32:00.000000,ftx,SOL/USD,0.03,32.73,32.725,207.68
213,2022-11-01T03:33:00.000000,ftx,SOL/USD,411.43,32.7225,32.72,0.04
214,2022-11-01T03:34:00.000000,ftx,SOL/USD,0.02,32.7275,32.725,64.04
215,2022-11-01T03:35:00.000000,ftx,SOL/USD,1055.77,32.7225,32.72,0.02
216,2022-11-01T03:36:00.000000,ftx,SOL/USD,336.54,32.6925,32.69,0.01
217,2022-11-01T03:37:00.000000,ftx,SOL/USD,530.72,32.6875,32.685,0.02
218,2022-11-01T03:38:00.000000,ftx,SOL/USD,268.59,32.6775,32.675,0.02
219,2022-11-01T03:39:00.000000,ftx,SOL/USD,70.55,32.6525,32.65,83.0
220,2022-11-01T03:40:00.000000,ftx,SOL/USD,205.72,32.695,32.6925,10.03
221,2022-11-01T03:41:00.000000,ftx,SOL/USD,428.52,32.6825,32.68,10.02
222,2022-11-01T03:42:00.000000,ftx,SOL/USD,10.02,32.6925,32.69,585.27
223,2022-11-01T03:43:00.000000,ftx,SOL/USD,106.61,32.6975,32.695,381.84
224,2022-11-01T03:44:00.000000,ftx,SOL/USD,285.58,32.685,32.6825,0.02
225,2022-11-01T03:45:00.000000,ftx,SOL/USD,98.27,32.68,32.6775,65.09
226,2022-11-01T03:46:00.000000,ftx,SOL/USD,224.41,32.6525,32.6475,64.43
227,2022-11-01T03:47:00.000000,ftx,SOL/USD,372.4,32.62,32.6175,8.03
228,2022-11-01T03:48:00.000000,ftx,SOL/USD,87.73,32.645,32.6425,75.02
229,2022-11-01T03:49:00.000000,ftx,SOL/USD,9.35,32.6225,32.62,75.45
230,2022-11-01T03:50:00.000000,ftx,SOL/USD,538.11,32.6225,32.62,1.8
231,2022-11-01T03:51:00.000000,ftx,SOL/USD,425.09,32.65,32.6475,10.02
232,2022-11-01T03:52:00.000000,ftx,SOL/USD,75.0,32.6475,32.645,32.5
233,2022-11-01T03:53:00.000000,ftx,SOL/USD,220.76,32.65,32.6475,10.0
234,2022-11-01T03:54:00.000000,ftx,SOL/USD,0.01,32.6475,32.645,2.85
235,2022-11-01T03:55:00.000000,ftx,SOL/USD,72.67,32.65,32.6475,87.38
236,2022-11-01T03:56:00.000000,ftx,SOL/USD,283.53,32.6375,32.635,32.66
237,2022-11-01T03:57:00.000000,ftx,SOL/USD,693.95,32.62,32.6175,0.01
238,2022-11-01T03:58:00.000000,ftx,SOL/USD,439.39,32.6375,32.635,1.89
239,2022-11-01T03:59:00.000000,ftx,SOL/USD,260.14,32.6075,32.605,10.39
240,2022-11-01T04:00:00.000000,ftx,SOL/USD,503.14,32.6025,32.6,1.22
241,2022-11-01T04:01:00.000000,ftx,SOL/USD,0.02,32.62,32.6175,536.72
242,2022-11-01T04:02:00.000000,ftx,SOL/USD,615.68,32.63,32.6275,0.05
243,2022-11-01T04:03:00.000000,ftx,SOL/USD,18.08,32.635,32.6325,75.01
244,2022-11-01T04:04:00.000000,ftx,SOL/USD,106.5,32.6475,32.645,0.02
245,2022-11-01T04:05:00.000000,ftx,SOL/USD,104.08,32.645,32.6425,65.05
246,2022-11-01T04:06:00.000000,ftx,SOL/USD,143.53,32.645,32.6425,0.02
247,2022-11-01T04:07:00.000000,ftx,SOL/USD,140.4,32.6275,32.625,75.02
248,2022-11-01T04:08:00.000000,ftx,SOL/USD,55.07,32.615,32.6125,0.02
249,2022-11-01T04:09:00.000000,ftx,SOL/USD,444.36,32.6175,32.615,0.01
250,2022-11-01T04:10:00.000000,ftx,SOL/USD,10.01,32.6075,32.605,439.11
251,2022-11-01T04:11:00.000000,ftx,SOL/USD,153.32,32.6075,32.6025,366.23
252,2022-11-01T04:12:00.000000,ftx,SOL/USD,5.32,32.65,32.6475,250.95
253,2022-11-01T04:13:00.000000,ftx,SOL/USD,115.7,32.66,32.6575,0.04
254,2022-11-01T04:14:00.000000,ftx,SOL/USD,10.02,32.6725,32.67,597.94
255,2022-11-01T04:15:00.000000,ftx,SOL/USD,0.02,32.6775,32.675,244.88
256,2022-11-01T04:16:00.000000,ftx,SOL/USD,448.52,32.6825,32.68,307.54
257,2022-11-01T04:17:00.000000,ftx,SOL/USD,98.23,32.685,32.6825,10.0
258,2022-11-01T04:18:00.000000,ftx,SOL/USD,10.07,32.6975,32.695,75.0
259,2022-11-01T04:19:00.000000,ftx,SOL/USD,213.82,32.685,32.6825,10.01
260,2022-11-01T04:20:00.000000,ftx,SOL/USD,10.02,32.7075,32.705,417.85
261,2022-11-01T04:21:00.000000,ftx,SOL/USD,10.0,32.6925,32.69,418.5
262,2022-11-01T04:22:00.000000,ftx,SOL/USD,56.59,32.6675,32.665,244.12
263,2022-11-01T04:23:00.000000,ftx,SOL/USD,275.41,32.6775,32.675,0.06
264,2022-11-01T04:24:00.000000,ftx,SOL/USD,311.75,32.6875,32.685,0.02
265,2022-11-01T04:25:00.000000,ftx,SOL/USD,253.96,32.67,32.6675,10.01
266,2022-11-01T04:26:00.000000,ftx,SOL/USD,153.19,32.645,32.6425,65.02
267,2022-11-01T04:27:00.000000,ftx,SOL/USD,0.01,32.645,32.6425,195.89
268,2022-11-01T04:28:00.000000,ftx,SOL/USD,126.7,32.62,32.6175,65.02
269,2022-11-01T04:29:00.000000,ftx,SOL/USD,70.11,32.61,32.6075,65.02
270,2022-11-01T04:30:00.000000,ftx,SOL/USD,202.0,32.625,32.6225,0.02
271,2022-11-01T04:31:00.000000,ftx,SOL/USD,0.07,32.59,32.5875,96.54
272,2022-11-01T04:32:00.000000,ftx,SOL/USD,462.27,32.605,32.6025,0.02
273,2022-11-01T04:33:00.000000,ftx,SOL/USD,576.61,32.575,32.5725,0.01
274,2022-11-01T04:34:00.000000,ftx,SOL/USD,75.02,32.5875,32.585,10.01
275,2022-11-01T04:35:00.000000,ftx,SOL/USD,453.48,32.6,32.5975,0.02
276,2022-11-01T04:36:00.000000,ftx,SOL/USD,0.04,32.6175,32.615,838.15
277,2022-11-01T04:37:00.000000,ftx,SOL/USD,65.01,32.6275,32.625,152.68
278,2022-11-01T04:38:00.000000,ftx,SOL/USD,294.82,32.64,32.6375,0.01
279,2022-11-01T04:39:00.000000,ftx,SOL/USD,70.98,32.6275,32.625,2.52
280,2022-11-01T04:40:00.000000,ftx,SOL/USD,44.4,32.665,32.6625,10.03
281,2022-11-01T04:41:00.000000,ftx,SOL/USD,65.02,32.675,32.6725,10.01
282,2022-11-01T04:42:00.000000,ftx,SOL/USD,300.56,32.69,32.6875,0.01
283,2022-11-01T04:43:00.000000,ftx,SOL/USD,12.51,32.675,32.6725,75.0
284,2022-11-01T04:44:00.000000,ftx,SOL/USD,540.97,32.6925,32.69,0.03
285,2022-11-01T04:45:00.000000,ftx,SOL/USD,0.01,32.71,32.7075,433.07
286,2022-11-01T04:46:00.000000,ftx,SOL/USD,65.0,32.695,32.69,0.47
287,2022-11-01T04:47:00.000000,ftx,SOL/USD,71.05,32.6625,32.66,10.0
288,2022-11-01T04:48:00.000000,ftx,SOL/USD,90.34,32.67,32.6675,65.02
289,2022-11-01T04:49:00.000000,ftx,SOL/USD,74.25,32.6575,32.655,0.02
290,2022-11-01T04:50:00.000000,ftx,SOL/USD,10.0,32.6675,32.665,75.03
291,2022-11-01T04:51:00.000000,ftx,SOL/USD,149.81,32.6775,32.675,0.02
292,2022-11-01T04:52:00.000000,ftx,SOL/USD,0.98,32.67,32.6675,0.02
293,2022-11-01T04:53:00.000000,ftx,SOL/USD,165.7,32.6675,32.665,10.0
294,2022-11-01T04:54:00.000000,ftx,SOL/USD,88.15,32.675,32.67,493.33
295,2022-11-01T04:55:00.000000,ftx,SOL/USD,84.57,32.665,32.6625,420.14
296,2022-11-01T04:56:00.000000,ftx,SOL/USD,15.38,32.6625,32.66,129.38
297,2022-11-01T04:57:00.000000,ftx,SOL/USD,75.01,32.6725,32.67,75.02
298,2022-11-01T04:58:00.000000,ftx,SOL/USD,215.15,32.6625,32.66,0.01
299,2022-11-01T04:59:00.000000,ftx,SOL/USD,212.53,32.6625,32.66,10.02
300,2022-11-01T05:00:00.000000,ftx,SOL/USD,78.05,32.685,32.6825,5.25
301,2022-11-01T05:01:00.000000,ftx,SOL/USD,133.35,32.675,32.6725,0.02
