,time,exchange,symbol,amount,volume,number_trades,amount_buy,volume_buy,number_trades_buy
0,2022-11-01T00:00:00.000000,binance-futures,BTCUSDT,962.9719999999636,19717753.61380025,5550,314.22999999999905,6434316.968400003,2000
1,2022-11-01T00:01:00.000000,binance-futures,BTCUSDT,935.8639999999664,19146028.997600056,5388,372.1719999999955,7613666.502599982,2112
2,2022-11-01T00:02:00.000000,binance-futures,BTCUSDT,486.2219999999912,9949296.50119998,3278,292.12399999999946,5977667.427000008,1618
3,2022-11-01T00:03:00.000000,binance-futures,BTCUSDT,725.4779999999755,14841483.9424,4826,429.0859999999929,8777963.065600049,2606
4,2022-11-01T00:04:00.000000,binance-futures,BTCUSDT,290.95400000000024,5954617.948599983,2796,112.72200000000066,2307022.234399994,1378
5,2022-11-01T00:05:00.000000,binance-futures,BTCUSDT,438.8119999999914,8977986.77819999,3562,199.64200000000147,4084893.358199999,1368
6,2022-11-01T00:06:00.000000,binance-futures,BTCUSDT,404.4519999999957,8270188.969800023,3460,112.76800000000028,2305899.438999997,1070
7,2022-11-01T00:07:00.000000,binance-futures,BTCUSDT,252.33800000000195,5161393.106400019,2280,106.7520000000004,2183511.1790000005,950
8,2022-11-01T00:08:00.000000,binance-futures,BTCUSDT,185.5360000000012,3795020.006200012,1746,123.54800000000064,2526932.0680000004,1142
9,2022-11-01T00:09:00.000000,binance-futures,BTCUSDT,161.67600000000076,3307894.413600001,1674,102.0040000000003,2086975.2098,970
10,2022-11-01T00:10:00.000000,binance-futures,BTCUSDT,258.7540000000018,5293777.711599974,1952,123.02200000000052,2516822.499199995,1156
11,2022-11-01T00:11:00.000000,binance-futures,BTCUSDT,264.072000000001,5403334.806799963,1870,154.91400000000058,3169930.475199995,1020
12,2022-11-01T00:12:00.000000,binance-futures,BTCUSDT,760.8419999999809,15581410.649599977,4618,638.4259999999887,13074068.57299999,3600
13,2022-11-01T00:13:00.000000,binance-futures,BTCUSDT,565.7699999999882,11590888.332200024,3496,257.0620000000005,5266168.370799999,1792
14,2022-11-01T00:14:00.000000,binance-futures,BTCUSDT,225.93000000000183,4626767.012399996,1750,79.40400000000015,1626062.3769999908,708
15,2022-11-01T00:15:00.000000,binance-futures,BTCUSDT,298.3579999999984,6109396.950600017,2210,183.1720000000014,3750739.846000013,1280
16,2022-11-01T00:16:00.000000,binance-futures,BTCUSDT,351.09399999999647,7190286.822799979,1786,132.0740000000007,2704716.4065999915,1000
17,2022-11-01T00:17:00.000000,binance-futures,BTCUSDT,395.27999999999776,8092044.533399973,2020,262.14399999999966,5366588.795399991,980
18,2022-11-01T00:18:00.000000,binance-futures,BTCUSDT,128.80800000000033,2637040.808,1002,46.45000000000003,950908.3727999994,358
19,2022-11-01T00:19:00.000000,binance-futures,BTCUSDT,60.8700000000001,1245876.0253999983,636,17.556000000000022,359334.2891999998,282
20,2022-11-01T00:20:00.000000,binance-futures,BTCUSDT,210.8560000000016,4316027.383999997,2026,88.47200000000011,1810984.5883999965,956
21,2022-11-01T00:21:00.000000,binance-futures,BTCUSDT,87.48400000000036,1790951.287200004,1174,57.397999999999975,1175030.820199999,674
22,2022-11-01T00:22:00.000000,binance-futures,BTCUSDT,212.3900000000007,4347083.33360001,1632,149.1800000000006,3053333.325200002,822
23,2022-11-01T00:23:00.000000,binance-futures,BTCUSDT,96.92200000000034,1983563.447800004,998,34.04000000000004,696644.9007999995,422
24,2022-11-01T00:24:00.000000,binance-futures,BTCUSDT,139.10600000000082,2846915.1539999973,1398,52.2059999999999,1068488.361199999,428
25,2022-11-01T00:25:00.000000,binance-futures,BTCUSDT,770.1519999999804,15752031.111599935,4126,259.8900000000009,5315210.320800002,1456
26,2022-11-01T00:26:00.000000,binance-futures,BTCUSDT,185.06800000000007,3785093.7694000015,1414,72.69600000000001,1486810.354799999,562
27,2022-11-01T00:27:00.000000,binance-futures,BTCUSDT,533.9139999999953,10920791.248199994,1880,338.9240000000002,6932567.896799994,1010
28,2022-11-01T00:28:00.000000,binance-futures,BTCUSDT,1641.0079999999696,33541937.751400124,6528,447.89999999999577,9154727.906200008,1910
29,2022-11-01T00:29:00.000000,binance-futures,BTCUSDT,225.75200000000075,4615350.669199998,1138,102.31400000000018,2091743.4865999983,552
30,2022-11-01T00:30:00.000000,binance-futures,BTCUSDT,1268.683999999961,25964021.83940012,6022,668.7059999999899,13684158.864199994,3280
31,2022-11-01T00:31:00.000000,binance-futures,BTCUSDT,544.1419999999864,11126725.360000022,4264,264.8259999999995,5415105.801599992,2180
32,2022-11-01T00:32:00.000000,binance-futures,BTCUSDT,250.878000000002,5131423.172799998,2034,76.54000000000023,1565494.8994000007,872
33,2022-11-01T00:33:00.000000,binance-futures,BTCUSDT,90.72800000000014,1855415.9768000036,1256,48.68999999999991,995726.9654000012,722
34,2022-11-01T00:34:00.000000,binance-futures,BTCUSDT,174.4500000000006,3568170.723599992,1494,92.60200000000049,1893984.7910000044,782
35,2022-11-01T00:35:00.000000,binance-futures,BTCUSDT,180.65200000000144,3695227.211600016,1760,112.63800000000045,2304058.4786000047,996
36,2022-11-01T00:36:00.000000,binance-futures,BTCUSDT,88.8160000000004,1816836.9798000047,1104,44.04599999999998,901011.9739999992,578
37,2022-11-01T00:37:00.000000,binance-futures,BTCUSDT,192.6100000000021,3941553.1490000086,2220,91.8060000000009,1878556.8526000008,1274
38,2022-11-01T00:38:00.000000,binance-futures,BTCUSDT,198.688000000002,4067407.9849999966,2196,116.1680000000004,2378115.258000001,1200
39,2022-11-01T00:39:00.000000,binance-futures,BTCUSDT,356.8119999999957,7304119.738799978,2714,198.9480000000013,4072673.2905999976,1600
40,2022-11-01T00:40:00.000000,binance-futures,BTCUSDT,181.82000000000068,3721880.227400007,1664,38.06200000000009,779108.7199999999,690
41,2022-11-01T00:41:00.000000,binance-futures,BTCUSDT,132.382000000001,2709724.026000012,1548,34.5980000000001,708136.9736000029,678
42,2022-11-01T00:42:00.000000,binance-futures,BTCUSDT,171.5340000000014,3510542.5214000084,1580,94.22800000000008,1928347.9683999985,782
43,2022-11-01T00:43:00.000000,binance-futures,BTCUSDT,72.54000000000006,1484506.139399998,780,40.06400000000004,819894.7121999997,430
44,2022-11-01T00:44:00.000000,binance-futures,BTCUSDT,61.12799999999984,1250867.626,1014,24.598000000000084,503365.3538000007,468
45,2022-11-01T00:45:00.000000,binance-futures,BTCUSDT,125.73600000000076,2572687.419600001,1274,44.43799999999997,909221.4094000004,492
