,time,exchange,symbol,amount,volume,number_trades,amount_buy,volume_buy,number_trades_buy
0,2022-11-01T00:00:00.000000,bitstamp,BTCUSD,0.00762,156.13446000000002,4,0.00762,156.13446000000002,4
1,2022-11-01T00:01:00.000000,bitstamp,BTCUSD,0.0539199999999999,1103.92272,4,0.0539199999999999,1103.92272,4
2,2022-11-01T00:02:00.000000,bitstamp,BTCUSD,0.1572859,3219.8703411999995,12,0.0697,1427.1524599999998,8
3,2022-11-01T00:03:00.000000,bitstamp,BTCUSD,10.155193920000002,207900.92292248,32,9.043744060000002,185148.68505698,26
4,2022-11-01T00:04:00.000000,bitstamp,BTCUSD,0.01466,300.14884,4,0.01466,300.14884,4
5,2022-11-01T00:05:00.000000,bitstamp,BTCUSD,2.09728,42930.430640000006,12,1.0497800000000002,21490.11064,6
6,2022-11-01T00:06:00.000000,bitstamp,BTCUSD,0.10154,2077.59172,10,0.0669,1368.9094,6
7,2022-11-01T00:07:00.000000,bitstamp,BTCUSD,0.04536562,928.27657958,6,0.02262,462.92394,4
8,2022-11-01T00:08:00.000000,bitstamp,BTCUSD,1.29748112,26559.29670192,14,1.26722,25939.95262,10
9,2022-11-01T00:09:00.000000,bitstamp,BTCUSD,5.429181420000001,111129.2617597,20,1.916,39226.26800000001,12
10,2022-11-01T00:10:00.000000,bitstamp,BTCUSD,2.68395918,54938.65825542001,14,0.7914000000000001,16199.8644,10
11,2022-11-01T00:11:00.000000,bitstamp,BTCUSD,0.07766,1589.8290600000005,14,0.054,1105.4658800000002,10
12,2022-11-01T00:12:00.000000,bitstamp,BTCUSD,0.6326378199999998,12963.90195,16,0.6326378199999998,12963.90195,16
13,2022-11-01T00:13:00.000000,bitstamp,BTCUSD,0.8897320800000001,18238.44726682,16,0.0266011,545.2764278,10
14,2022-11-01T00:14:00.000000,bitstamp,BTCUSD,0.14390312,2948.43121064,4,0.14388,2947.95732,2
15,2022-11-01T00:15:00.000000,bitstamp,BTCUSD,1.1940272399999998,24463.6886676,12,0.01922,393.8022,6
16,2022-11-01T00:16:00.000000,bitstamp,BTCUSD,1.73362,35522.64236,16,1.64562,33719.52236,14
17,2022-11-01T00:17:00.000000,bitstamp,BTCUSD,0.64008,13112.636739999998,10,0.64008,13112.636739999998,10
