,exchange,symbol,timestamp,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25
0,binance,ETHUSDT,1663718459999000,2022-09-21T00:00:00.000000,1321.24,1321.25,24.228900000000003,63.37499999999999,173.0101,307.9584
1,binance,ETHUSDT,1663718519927000,2022-09-21T00:01:00.000000,1317.76,1317.77,36.1775,49.57059999999999,73.79,220.3158
2,binance,ETHUSDT,1663718579953000,2022-09-21T00:02:00.000000,1322.15,1322.16,231.2793,374.7466,29.6548,69.84689999999999
3,binance,ETHUSDT,1663718639980000,2022-09-21T00:03:00.000000,1325.37,1325.38,116.1718,145.64230000000003,29.050700000000003,76.1122
4,binance,ETHUSDT,1663718699907000,2022-09-21T00:04:00.000000,1326.83,1326.84,71.92469999999999,178.5361,79.2999,138.62310000000002
5,binance,ETHUSDT,1663718759934000,2022-09-21T00:05:00.000000,1326.1,1326.11,48.5138,103.60949999999998,36.5374,139.6477
6,binance,ETHUSDT,1663718819963000,2022-09-21T00:06:00.000000,1324.32,1324.33,90.5175,163.66539999999998,133.5523,279.4946
7,binance,ETHUSDT,1663718879992000,2022-09-21T00:07:00.000000,1325.67,1325.68,50.73960000000001,163.34629999999996,47.93180000000001,139.7003
8,binance,ETHUSDT,1663718939921000,2022-09-21T00:08:00.000000,1326.2,1326.21,100.0968,156.66400000000002,21.5212,57.03110000000001
9,binance,ETHUSDT,1663718999951000,2022-09-21T00:09:00.000000,1327.3,1327.31,100.8137,226.4262,56.38239999999999,81.0545
10,binance,ETHUSDT,1663719059978000,2022-09-21T00:10:00.000000,1330.59,1330.6,53.594100000000005,93.0776,80.1328,199.4073
11,binance,ETHUSDT,1663719119905000,2022-09-21T00:11:00.000000,1329.52,1329.53,52.6113,132.0686,91.5135,196.2621
12,binance,ETHUSDT,1663719179933000,2022-09-21T00:12:00.000000,1330.45,1330.46,32.8953,179.46890000000002,148.2248,271.8484
13,binance,ETHUSDT,1663719239963000,2022-09-21T00:13:00.000000,1329.61,1329.62,27.2251,70.5715,132.096,218.0571
14,binance,ETHUSDT,1663719299992000,2022-09-21T00:14:00.000000,1329.31,1329.32,77.3362,133.27919999999995,107.484,218.2085
15,binance,ETHUSDT,1663719359920000,2022-09-21T00:15:00.000000,1328.09,1328.1,30.4575,85.03359999999999,73.29979999999999,224.9333
16,binance,ETHUSDT,1663719419948000,2022-09-21T00:16:00.000000,1325.55,1325.56,78.142,119.44749999999998,94.3594,248.04110000000003
17,binance,ETHUSDT,1663719479974000,2022-09-21T00:17:00.000000,1321.35,1321.36,41.50229999999999,131.37849999999997,61.3481,133.7553
18,binance,ETHUSDT,1663719539901000,2022-09-21T00:18:00.000000,1323.29,1323.3,45.8149,141.30980000000002,57.5429,329.83690000000007
19,binance,ETHUSDT,1663719599929000,2022-09-21T00:19:00.000000,1328.76,1328.77,165.7791,266.3177,61.9922,106.9044
20,binance,ETHUSDT,1663719659954000,2022-09-21T00:20:00.000000,1329.09,1329.1,67.42280000000001,137.2358,36.04600000000001,114.69470000000004
21,binance,ETHUSDT,1663719719981000,2022-09-21T00:21:00.000000,1326.67,1326.68,109.644,144.1276,75.94120000000001,144.58900000000003
22,binance,ETHUSDT,1663719779910000,2022-09-21T00:22:00.000000,1326.6,1326.61,166.2299,201.4536,45.2171,111.51120000000002
23,binance,ETHUSDT,1663719839940000,2022-09-21T00:23:00.000000,1326.74,1326.75,88.8219,183.96229999999997,73.93990000000001,141.035
24,binance,ETHUSDT,1663719899970000,2022-09-21T00:24:00.000000,1327.17,1327.18,69.6889,131.0938,29.667799999999996,134.6132
