,market_comparison,Shift,Correlation
221,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,-4,0.009939749667605158
222,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,-3,-0.031516876612179306
223,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,-2,-0.02384844863189166
224,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,-1,0.18848612936800774
225,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,0,0.9327103130424631
226,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,1,0.17020529087684158
227,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,2,-0.03228101699177158
228,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,3,-0.02304447675069954
229,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,4,0.006829236967448278
230,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,5,0.018141213605015354
231,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,6,-0.02675205214634793
232,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,7,-0.013861733444106185
233,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,8,-0.041091623385296316
234,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,9,-0.0041197257403861
235,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,10,0.018825272255930246
236,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,11,0.004712358929572768
