,market_comparison,Shift,Correlation
144,binance-futures/FTTUSDT - ftx/FTT/USD,1,0.2134308500679971
145,binance-futures/FTTUSDT - ftx/FTT/USD,2,0.02174487197921386
146,binance-futures/FTTUSDT - ftx/FTT/USD,3,-0.007344286946682597
147,binance-futures/FTTUSDT - ftx/FTT/USD,4,0.024203396889114513
148,binance-futures/FTTUSDT - ftx/FTT/USD,5,0.03495456211110427
149,binance-futures/FTTUSDT - ftx/FTT/USD,6,0.027338616275506985
150,binance-futures/FTTUSDT - ftx/FTT/USD,7,0.012892815045885186
151,binance-futures/FTTUSDT - ftx/FTT/USD,8,-0.0455668005829417
152,binance-futures/FTTUSDT - ftx/FTT/USD,9,-0.028798813450583455
153,binance-futures/FTTUSDT - ftx/FTT/USD,10,0.028828304435603067
154,binance-futures/FTTUSDT - ftx/FTT/USD,11,0.04221816294338422
155,binance-futures/FTTUSDT - ftx/FTT/USD,12,0.02685658787006229
156,binance-futures/FTTUSDT - ftx/FTT/USD,13,0.004379627288191121
157,binance-futures/FTTUSDT - ftx/FTT/USD,14,0.013014376587212185
158,binance-futures/FTTUSDT - ftx/FTT/USD,15,-0.0022754940119261466
159,binance-futures/FTTUSDT - ftx/FTT/USD,16,0.0430756883419215
160,binance-futures/FTTUSDT - ftx/FTT/USD,17,0.026688383033948503
161,binance-futures/FTTUSDT - ftx/FTT/USD,18,0.02014439522418709
162,binance-futures/FTTUSDT - ftx/FTT/USD,19,-0.01042401855660459
163,binance-futures/FTTUSDT - ftx/FTT/USD,20,-0.027525176519001052
164,binance-futures/FTTUSDT - gate-io/FTT_USDT,-20,-0.014392753426795963
165,binance-futures/FTTUSDT - gate-io/FTT_USDT,-19,-0.013803387068493088
166,binance-futures/FTTUSDT - gate-io/FTT_USDT,-18,0.002940902073389149
167,binance-futures/FTTUSDT - gate-io/FTT_USDT,-17,0.004015037221958973
168,binance-futures/FTTUSDT - gate-io/FTT_USDT,-16,0.018928646155050303
169,binance-futures/FTTUSDT - gate-io/FTT_USDT,-15,0.0014611128187222292
170,binance-futures/FTTUSDT - gate-io/FTT_USDT,-14,-0.014849530796317208
171,binance-futures/FTTUSDT - gate-io/FTT_USDT,-13,-0.010826302223459677
172,binance-futures/FTTUSDT - gate-io/FTT_USDT,-12,0.010313864890337535
173,binance-futures/FTTUSDT - gate-io/FTT_USDT,-11,0.017917149765438272
174,binance-futures/FTTUSDT - gate-io/FTT_USDT,-10,0.030042841057763447
175,binance-futures/FTTUSDT - gate-io/FTT_USDT,-9,-0.010142489452125834
176,binance-futures/FTTUSDT - gate-io/FTT_USDT,-8,-0.04495730397259806
177,binance-futures/FTTUSDT - gate-io/FTT_USDT,-7,0.013182478857533594
178,binance-futures/FTTUSDT - gate-io/FTT_USDT,-6,0.01831577556195449
179,binance-futures/FTTUSDT - gate-io/FTT_USDT,-5,0.026080643032142373
180,binance-futures/FTTUSDT - gate-io/FTT_USDT,-4,-0.0015131569610326596
181,binance-futures/FTTUSDT - gate-io/FTT_USDT,-3,0.006971818106298024
182,binance-futures/FTTUSDT - gate-io/FTT_USDT,-2,-0.01954613348034577
183,binance-futures/FTTUSDT - gate-io/FTT_USDT,-1,0.11445348251565948
184,binance-futures/FTTUSDT - gate-io/FTT_USDT,0,0.5361725542376269
185,binance-futures/FTTUSDT - gate-io/FTT_USDT,1,0.1864392765682573
186,binance-futures/FTTUSDT - gate-io/FTT_USDT,2,0.005113418200282894
187,binance-futures/FTTUSDT - gate-io/FTT_USDT,3,-0.010212319292017161
188,binance-futures/FTTUSDT - gate-io/FTT_USDT,4,0.012965951421025253
189,binance-futures/FTTUSDT - gate-io/FTT_USDT,5,0.01775216585207614
190,binance-futures/FTTUSDT - gate-io/FTT_USDT,6,0.01639957496168765
191,binance-futures/FTTUSDT - gate-io/FTT_USDT,7,0.0002053750454738148
192,binance-futures/FTTUSDT - gate-io/FTT_USDT,8,-0.043630872236913074
193,binance-futures/FTTUSDT - gate-io/FTT_USDT,9,-0.013557282000367923
194,binance-futures/FTTUSDT - gate-io/FTT_USDT,10,0.015753636492671707
195,binance-futures/FTTUSDT - gate-io/FTT_USDT,11,0.032295304344431244
196,binance-futures/FTTUSDT - gate-io/FTT_USDT,12,0.005103803271302582
197,binance-futures/FTTUSDT - gate-io/FTT_USDT,13,-0.017790341644020397
198,binance-futures/FTTUSDT - gate-io/FTT_USDT,14,0.005337443933627566
199,binance-futures/FTTUSDT - gate-io/FTT_USDT,15,-0.0031780911674282194
200,binance-futures/FTTUSDT - gate-io/FTT_USDT,16,0.016221996297752433
201,binance-futures/FTTUSDT - gate-io/FTT_USDT,17,0.013495501625234428
202,binance-futures/FTTUSDT - gate-io/FTT_USDT,18,0.021827270790633017
203,binance-futures/FTTUSDT - gate-io/FTT_USDT,19,0.008556512301408532
204,binance-futures/FTTUSDT - gate-io/FTT_USDT,20,-0.02995799022037593
205,binance/FTTUSDT - bitstamp/FTTUSD,-20,-0.005865928888449899
206,binance/FTTUSDT - bitstamp/FTTUSD,-19,-0.026834471312310756
207,binance/FTTUSDT - bitstamp/FTTUSD,-18,0.008137303931359075
208,binance/FTTUSDT - bitstamp/FTTUSD,-17,0.006118804868864214
209,binance/FTTUSDT - bitstamp/FTTUSD,-16,-0.0047128141285115235
210,binance/FTTUSDT - bitstamp/FTTUSD,-15,0.008383797365402804
211,binance/FTTUSDT - bitstamp/FTTUSD,-14,0.03950471707447604
212,binance/FTTUSDT - bitstamp/FTTUSD,-13,-0.024312402283885273
213,binance/FTTUSDT - bitstamp/FTTUSD,-12,0.010650777007268077
214,binance/FTTUSDT - bitstamp/FTTUSD,-11,0.015257258046545874
215,binance/FTTUSDT - bitstamp/FTTUSD,-10,-0.0248453286144602
216,binance/FTTUSDT - bitstamp/FTTUSD,-9,0.015613649348989192
217,binance/FTTUSDT - bitstamp/FTTUSD,-8,0.016917641917003366
218,binance/FTTUSDT - bitstamp/FTTUSD,-7,0.0040137839754323945
219,binance/FTTUSDT - bitstamp/FTTUSD,-6,-0.052235937714962606
220,binance/FTTUSDT - bitstamp/FTTUSD,-5,0.010928713295723012
221,binance/FTTUSDT - bitstamp/FTTUSD,-4,-0.008554401777067974
222,binance/FTTUSDT - bitstamp/FTTUSD,-3,0.0214810017954831
223,binance/FTTUSDT - bitstamp/FTTUSD,-2,0.015079120300939679
224,binance/FTTUSDT - bitstamp/FTTUSD,-1,0.056819154831901926
225,binance/FTTUSDT - bitstamp/FTTUSD,0,0.28712383895370036
226,binance/FTTUSDT - bitstamp/FTTUSD,1,0.07040529724294572
227,binance/FTTUSDT - bitstamp/FTTUSD,2,-0.01800083832920881
228,binance/FTTUSDT - bitstamp/FTTUSD,3,0.029978350768901065
229,binance/FTTUSDT - bitstamp/FTTUSD,4,0.008987854758246492
230,binance/FTTUSDT - bitstamp/FTTUSD,5,0.016705422997594626
231,binance/FTTUSDT - bitstamp/FTTUSD,6,0.007636814893779612
232,binance/FTTUSDT - bitstamp/FTTUSD,7,-0.056738017090372884
233,binance/FTTUSDT - bitstamp/FTTUSD,8,-0.014655089718542392
234,binance/FTTUSDT - bitstamp/FTTUSD,9,0.05995920515917949
235,binance/FTTUSDT - bitstamp/FTTUSD,10,0.02346445556719268
236,binance/FTTUSDT - bitstamp/FTTUSD,11,-0.005279831194646696
237,binance/FTTUSDT - bitstamp/FTTUSD,12,-0.021986510669901108
238,binance/FTTUSDT - bitstamp/FTTUSD,13,-0.07753780121697722
239,binance/FTTUSDT - bitstamp/FTTUSD,14,0.08961285381294457
240,binance/FTTUSDT - bitstamp/FTTUSD,15,-0.014754849657072546
241,binance/FTTUSDT - bitstamp/FTTUSD,16,-0.0058124862517251056
242,binance/FTTUSDT - bitstamp/FTTUSD,17,0.040683545884138646
243,binance/FTTUSDT - bitstamp/FTTUSD,18,-0.041815769500487945
244,binance/FTTUSDT - bitstamp/FTTUSD,19,0.02549186609587808
245,binance/FTTUSDT - bitstamp/FTTUSD,20,-0.034770588882804945
246,binance/FTTUSDT - ftx/FTT-PERP,-20,-0.005773799026207885
247,binance/FTTUSDT - ftx/FTT-PERP,-19,-0.02398404713100172
248,binance/FTTUSDT - ftx/FTT-PERP,-18,-0.010777679771578981
249,binance/FTTUSDT - ftx/FTT-PERP,-17,0.011049680965180326
250,binance/FTTUSDT - ftx/FTT-PERP,-16,0.01811671596303364
